,id,id_pais,anio,id_region,pbi,prod_carb_porc_anual,prod_carbon,prod_carb_porc_anual,prod_carbon,prod_gas_porc_anual,prod_gas,prod_petr_porc_anual,prod_petroleo,con_bio_porc_anual,con_biocomb,con_carb_porc_anual,con_carbon,con_gas_porc_anual,con_gas,con_hydro_porc_anual,con_hydro,con_nuc_porc_anual,con_nuc,con_petr_porc_anual,con_petr,con_sol_porc_anual,con_sol,con_eol_porc_anual,con_eol,gen_biocomb,gen_bio_porc,gen_carbon,gen_carbon_porc,gen_gas,gen_gas_porc,gen_hidro,gen_hidro_porc,import_netas,import_netas_porc,gen_nuclear,gen_nuclear_porc,gen_petroleo,gen_petroleo_porc,gen_solar,gen_solar_porc,gen_eolica,gen_eolica_porc,intensidad_carbono,CO2_emission,pm2_5_gm3,pm10_gm3,no2_gm3
2061,CZE-2016,CZE,2016,1,303850717184.0,-4.777,187.356,-4.777,187.356,-11.741,2.338,-17.488,1.556,,,0.709,191.207,8.23,81.6,11.461,5.355,-10.196,61.921,-6.106,98.473,-5.866,5.705,-13.203,1.33,4.76,5.714,41.97,50.383,3.73,4.478,2.0,2.402,-10.97,-15.442,24.104,28.936,2.82,3.385,2.131,2.558,0.497,0.597,504.19,,941.68,1984.19,735.01
2062,CZE-2017,CZE,2017,1,317076144128.0,-5.135,177.734,-5.135,177.734,0.0,,0.0,,,,-4.719,182.183,2.632,83.748,-6.548,4.975,17.571,72.373,17.084,115.296,2.927,5.837,18.921,1.573,4.97,5.71,41.44,47.612,3.7,4.251,1.87,2.148,-13.04,-17.929,28.34,32.56,2.67,3.068,2.193,2.52,0.591,0.679,471.061,,974.88,2019.63,735.71
2063,CZE-2018,CZE,2018,1,326100320256.0,-3.784,171.009,-3.784,171.009,0.0,,0.0,,,,-0.69,180.927,-4.68,79.828,-12.95,4.306,5.581,75.965,0.709,116.114,6.671,6.19,3.095,1.612,4.83,5.489,41.2,46.818,3.77,4.284,1.627,1.849,-13.91,-19.068,29.921,34.001,2.54,2.886,2.34,2.659,0.609,0.692,465.908,,1040.75,2203.62,745.52
2064,CZE-2019,CZE,2019,1,,-8.634,156.245,-8.634,156.245,0.0,,0.0,,,,-7.515,167.331,4.286,83.249,23.387,5.293,1.086,76.507,1.283,117.604,-2.298,6.026,14.88,1.845,5.03,5.782,37.33,42.914,5.81,6.679,2.008,2.308,-13.1,-18.034,30.246,34.77,2.3,2.644,2.286,2.628,0.7,0.805,436.838,,871.23,1786.96,811.87
2065,CZE-2020,CZE,2020,1,,-24.003,118.74,-24.003,118.74,0.0,,0.0,,,,-13.126,145.367,1.651,84.624,6.688,5.626,-0.671,75.714,-12.856,102.484,-2.31,5.865,-0.129,1.836,5.41,6.643,31.73,38.962,5.88,7.22,2.142,2.631,-10.15,-14.306,30.043,36.891,2.92,3.586,2.233,2.742,0.699,0.858,405.218,,,,
2066,CZE-2021,CZE,2021,1,,-0.122,118.595,-0.122,118.595,0.0,,0.0,,,,3.874,150.998,7.174,90.694,12.411,6.301,2.29,77.165,9.953,112.684,-3.691,5.628,-13.958,1.574,5.58,6.572,34.01,40.058,6.56,7.727,2.408,2.836,-11.56,-15.886,30.731,36.197,2.03,2.391,2.151,2.533,0.602,0.708,412.245,,,,
2067,COD-1980,COD,1980,2,27648954368.0,27.992,1.042,27.992,1.042,,0.0,5.157,12.621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,COD-1981,COD,1981,2,28317622272.0,1.446,1.057,1.446,1.057,,0.0,-0.256,12.589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,COD-1982,COD,1982,2,28196935680.0,-12.144,0.929,-12.144,0.929,,0.0,14.98,14.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,COD-1983,COD,1983,2,28585207808.0,-8.128,0.853,-8.128,0.853,,0.0,8.714,15.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,COD-1984,COD,1984,2,30141794304.0,7.081,0.914,7.081,0.914,,0.0,28.351,20.197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,COD-1985,COD,1985,2,30309892096.0,0.0,0.914,0.0,0.914,,0.0,2.843,20.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,COD-1986,COD,1986,2,31729260544.0,-1.649,0.899,-1.649,0.899,,0.0,-3.03,20.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,COD-1987,COD,1987,2,32572620800.0,2.516,0.921,2.516,0.921,,0.0,0.0,20.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,COD-1988,COD,1988,2,32745572352.0,0.821,0.929,0.821,0.929,,0.0,-5.993,18.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,COD-1989,COD,1989,2,32549357568.0,1.626,0.944,1.626,0.944,,0.0,-6.922,17.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,COD-1990,COD,1990,2,31745583104.0,0.8,0.951,0.8,0.951,,0.0,3.571,18.254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,COD-1991,COD,1991,2,29817690112.0,-44.841,0.525,-44.841,0.525,,0.0,-3.448,17.624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,COD-1992,COD,1992,2,27407296512.0,-39.928,0.315,-39.928,0.315,,0.0,-6.888,16.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,COD-1993,COD,1993,2,24338477056.0,-66.467,0.106,-66.467,0.106,,0.0,-4.109,15.736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,COD-1994,COD,1994,2,23485763584.0,-21.429,0.083,-21.429,0.083,,0.0,5.041,16.529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,COD-1995,COD,1995,2,24780658688.0,-9.091,0.076,-9.091,0.076,,0.0,14.241,18.883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,COD-1996,COD,1996,2,24914391040.0,-25.0,0.057,-25.0,0.057,,0.0,0.274,18.935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,COD-1997,COD,1997,2,23716347904.0,-33.334,0.038,-33.334,0.038,,0.0,-5.829,17.831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,COD-1998,COD,1998,2,23460466688.0,-21.333,0.03,-21.333,0.03,,0.0,-5.261,16.893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,COD-1999,COD,1999,2,23134195712.0,-27.109,0.022,-27.109,0.022,,0.0,-18.028,13.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,COD-2000,COD,2000,2,21854111744.0,-62.737,0.008,-62.737,0.008,,0.0,18.506,16.41,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.94,100.0,-1.23,-26.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.569,,,,
2088,COD-2001,COD,2001,2,21977292800.0,227.636,0.026,227.636,0.026,,0.0,-7.945,15.107,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.91,100.0,-1.19,-25.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.689,,,,
2089,COD-2002,COD,2002,2,23244763136.0,69.509,0.045,69.509,0.045,,0.0,-5.559,14.267,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.05,99.835,-1.31,-27.579,0.0,0.0,0.01,0.165,0.0,0.0,0.0,0.0,26.403,,,,
2090,COD-2003,COD,2003,2,25228486656.0,41.011,0.063,41.011,0.063,,0.0,-2.937,13.848,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.1,99.836,-1.33,-27.824,0.0,0.0,0.01,0.164,0.0,0.0,0.0,0.0,26.187,,,,
2091,COD-2004,COD,2004,2,27653537792.0,29.083,0.082,29.083,0.082,,0.0,-3.898,13.308,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.01,99.858,-1.39,-24.689,0.0,0.0,0.01,0.142,0.0,0.0,0.0,0.0,25.641,,,,
2092,COD-2005,COD,2005,2,30164654080.0,11.111,0.091,11.111,0.091,,0.0,-6.596,12.43,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.32,99.864,-1.66,-29.277,0.0,0.0,0.01,0.136,0.0,0.0,0.0,0.0,25.921,,,,
2093,COD-2006,COD,2006,2,32708308992.0,3.334,0.094,3.334,0.094,,0.0,1.276,12.589,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.45,99.732,-1.31,-21.266,0.0,0.0,0.02,0.268,0.0,0.0,0.0,0.0,25.435,,,,
2094,COD-2007,COD,2007,2,35814301696.0,3.226,0.097,3.226,0.097,,0.0,10.781,13.946,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.74,99.614,-1.33,-20.652,0.0,0.0,0.03,0.386,0.0,0.0,0.0,0.0,27.027,,,,
2095,COD-2008,COD,2008,2,39245770752.0,-9.375,0.088,-9.375,0.088,,0.0,-9.676,12.597,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.41,99.463,-0.59,-8.601,0.0,0.0,0.04,0.537,0.0,0.0,0.0,0.0,28.188,,,,
2096,COD-2009,COD,2009,2,41718894592.0,3.448,0.091,3.448,0.091,,0.0,9.932,13.848,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.72,99.613,-0.78,-11.191,0.0,0.0,0.03,0.387,0.0,0.0,0.0,0.0,27.097,,,,
2097,COD-2010,COD,2010,2,46223523840.0,-43.879,0.051,-43.879,0.051,,0.0,-4.548,13.218,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.74,98.977,-0.75,-10.608,0.0,0.0,0.08,1.023,0.0,0.0,0.0,0.0,31.969,,,,
2098,COD-2011,COD,2011,2,51169099776.0,-78.195,0.011,-78.195,0.011,,0.0,-3.992,12.69,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.73,98.976,-0.13,-1.693,0.0,0.0,0.08,1.024,0.0,0.0,0.0,0.0,32.01,,,,
2099,COD-2012,COD,2012,2,55232446464.0,163.492,0.029,163.492,0.029,,0.0,-0.53,12.623,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.51,99.602,0.58,7.143,0.0,0.0,0.03,0.398,0.0,0.0,0.0,0.0,26.525,,,,
2100,COD-2013,COD,2013,2,60481138688.0,3.377,0.03,3.377,0.03,,0.0,-0.273,12.589,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.15,99.633,0.58,6.621,0.0,0.0,0.03,0.367,0.0,0.0,0.0,0.0,26.895,,,,
2101,COD-2014,COD,2014,2,66862399488.0,41.099,0.043,41.099,0.043,,0.0,0.0,12.589,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.73,99.658,1.07,10.885,0.0,0.0,0.03,0.342,0.0,0.0,0.0,0.0,26.256,,,,
2102,COD-2015,COD,2015,2,72089763840.0,22.422,0.052,22.422,0.052,,0.0,0.0,12.589,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,8.83,99.661,-0.4,-4.728,0.0,0.0,0.03,0.339,0.0,0.0,0.0,0.0,25.959,,,,
2103,COD-2016,COD,2016,2,74568654848.0,18.315,0.062,18.315,0.062,,0.0,0.274,12.623,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.01,99.668,-0.4,-4.63,0.0,0.0,0.03,0.332,0.0,0.0,0.0,0.0,26.549,,,,
2104,COD-2017,COD,2017,2,77347831808.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.39,99.682,0.61,6.082,0.0,0.0,0.02,0.212,0.01,0.106,0.0,0.0,25.478,,,,
2105,COD-2018,COD,2018,2,81846378496.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,10.43,99.618,0.09,0.852,0.0,0.0,0.03,0.287,0.01,0.096,0.0,0.0,25.788,,,,
2106,COD-2019,COD,2019,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.15,99.565,0.14,1.501,0.0,0.0,0.03,0.326,0.01,0.109,0.0,0.0,26.115,,,,
2107,COD-2020,COD,2020,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,9.19,99.567,0.14,1.494,0.0,0.0,0.03,0.325,0.01,0.108,0.0,0.0,26.002,,,,
2108,DNK-1980,DNK,1980,1,124346114048.0,,0.0,,0.0,,0.0,-24.795,3.41,,,42.718,71.498,,0.0,17.586,0.101,,0.0,-14.611,161.331,,0.0,75.0,0.031,,,,,,,0.034,,,,0.0,,,,0.0,,0.01,,,0.0,,,
2109,DNK-1981,DNK,1981,1,123240390656.0,,0.0,,0.0,,0.0,149.317,8.501,,,-20.076,57.144,,0.0,4.106,0.105,,0.0,-5.804,151.967,,0.0,0.0,0.031,,,,,,,0.036,,,,0.0,,,,0.0,,0.01,,,124.61622312780743,,,
2110,DNK-1982,DNK,1982,1,126957510656.0,,0.0,,0.0,,0.0,126.667,19.269,,,20.629,68.932,,0.0,-14.648,0.09,,0.0,-13.851,130.918,,0.0,76.19,0.055,,,,,,,0.03,,,,0.0,,,,0.0,,0.019,,,106.54133763807837,,,
2111,DNK-1983,DNK,1983,1,130158862336.0,,0.0,,0.0,,0.0,26.471,24.37,,,-4.5,65.83,,0.146,10.561,0.099,,0.0,-5.397,123.853,,0.0,46.486,0.08,,,,,,,0.034,,,,0.0,,,,0.0,,0.027,,,107.92662766763263,,,
2112,DNK-1984,DNK,1984,1,135871946752.0,,0.0,,0.0,,2.419,9.602,26.71,,,5.401,69.386,707.143,1.178,-9.851,0.089,,0.0,-1.144,122.436,,0.0,22.509,0.098,,,,,,,0.03,,,,0.0,,,,0.0,,0.033,,,101.29547884187215,,,
2113,DNK-1985,DNK,1985,1,141700382720.0,,0.0,,0.0,383.621,11.697,27.311,34.005,,,21.884,84.57,469.911,6.714,-1.656,0.088,,0.0,3.056,126.177,,0.0,54.819,0.152,,,,,,,0.03,0.102,,,0.0,0.0,,,0.0,0.0,0.051,0.176,,104.79607787023113,,,
2114,DNK-1986,DNK,1986,1,146862030848.0,,0.0,,0.0,69.608,19.839,23.333,41.939,,,1.154,85.546,78.261,11.968,-3.704,0.085,,0.0,-1.321,124.511,,0.0,144.358,0.371,,,,,,,0.029,0.093,,,0.0,0.0,,,0.0,0.0,0.126,0.408,,119.25518294575015,,,
2115,DNK-1987,DNK,1987,1,147289145344.0,,0.0,,0.0,27.457,25.286,25.676,52.708,,,-1.841,83.971,26.916,15.189,2.797,0.087,,0.0,-7.892,114.685,,0.0,38.376,0.514,,,,,,,0.029,0.1,,,0.0,0.0,,,0.0,0.0,0.174,0.589,,120.32340200172493,,,
2116,DNK-1988,DNK,1988,1,149007302656.0,,0.0,,0.0,-1.237,24.973,3.509,54.557,,,-6.435,78.568,21.963,18.525,11.565,0.097,,0.0,-0.599,113.998,,0.0,67.837,0.863,,,,,,,0.033,0.117,,,0.0,0.0,,,0.0,0.0,0.292,1.039,,122.69668488021539,,,
2117,DNK-1989,DNK,1989,1,149399519232.0,,0.0,,0.0,28.24,32.026,16.348,63.476,,,-17.816,64.57,6.584,19.745,-30.183,0.068,,0.0,-3.715,109.763,,0.0,46.863,1.267,,,,,,,0.023,0.1,,,0.0,0.0,,,0.0,0.0,0.428,1.868,,117.48282920204048,,,
2118,DNK-1990,DNK,1990,1,151205740544.0,,0.0,,0.0,2.116,32.703,8.036,68.577,,,9.701,70.834,6.6,21.048,22.271,0.083,,0.0,-2.042,107.521,,0.0,42.46,1.805,0.19,0.731,23.56,90.695,0.69,2.656,0.028,0.108,7.05,21.344,0.0,0.0,0.9,3.465,0.0,0.0,0.61,2.349,,105.74373603154137,,,
2119,DNK-1991,DNK,1991,1,154193559552.0,,0.0,,0.0,25.64,41.088,17.355,80.478,,,35.634,96.074,15.43,24.296,-9.286,0.075,,0.0,1.456,109.087,,0.0,21.268,2.188,0.29,0.794,33.44,91.515,0.83,2.271,0.025,0.07,-1.97,-5.699,0.0,0.0,1.21,3.311,0.0,0.0,0.74,2.025,,109.35865683397658,,,
2120,DNK-1992,DNK,1992,1,158107713536.0,,0.0,,0.0,4.164,42.799,10.866,89.223,,,-16.705,80.025,5.147,25.546,9.055,0.082,,0.0,-0.892,108.114,,0.0,23.686,2.707,0.41,1.334,26.96,87.722,1.08,3.514,0.028,0.09,3.75,10.87,0.0,0.0,1.35,4.393,0.0,0.0,0.915,2.979,,126.39735600580643,,,
2121,DNK-1993,DNK,1993,1,159029510144.0,,0.0,,0.0,9.706,46.953,6.714,95.214,,,4.898,83.944,12.374,28.707,-0.722,0.081,,0.0,4.694,113.189,,0.0,12.978,3.058,0.55,1.619,29.33,86.343,1.59,4.681,0.027,0.081,1.18,3.356,0.0,0.0,1.45,4.269,0.0,0.0,1.034,3.045,,115.74095063828446,,,
2122,DNK-1994,DNK,1994,1,168468807680.0,,0.0,,0.0,8.35,50.874,10.119,104.849,,,7.537,90.271,11.742,32.078,18.545,0.096,,0.0,6.387,120.418,,0.0,9.94,3.362,0.57,1.418,33.29,82.818,2.28,5.672,0.033,0.081,-4.84,-13.542,0.0,0.0,3.27,8.135,0.0,0.0,1.137,2.829,,122.67104859420462,,,
2123,DNK-1995,DNK,1995,1,174565621760.0,,0.0,,0.0,8.278,55.085,0.541,105.415,,,-16.407,75.46,15.793,37.144,-7.055,0.09,,0.0,4.12,125.38,,0.0,3.544,3.481,0.65,1.773,27.36,74.626,3.63,9.901,0.03,0.083,-0.79,-2.197,0.0,0.0,3.89,10.61,0.0,0.0,1.177,3.211,,133.43819018827236,,,
2124,DNK-1996,DNK,1996,1,180657864704.0,,0.0,,0.0,21.512,66.935,12.134,118.207,,,37.455,103.723,17.798,43.755,-36.304,0.057,,0.0,8.525,136.069,,0.0,4.213,3.628,0.83,1.549,39.67,74.042,5.68,10.601,0.019,0.036,-15.4,-40.356,0.0,0.0,6.13,11.441,0.0,0.0,1.227,2.29,,125.45501934978596,,,
2125,DNK-1997,DNK,1997,1,187612758016.0,,0.0,,0.0,22.416,81.939,10.275,130.352,,,-25.66,77.108,4.489,45.719,-0.518,0.057,,0.0,-3.52,131.279,98.276,0.001,57.649,5.719,0.98,2.212,28.76,64.904,6.78,15.301,0.019,0.043,-7.25,-19.579,0.0,0.0,5.81,13.112,0.0,0.001,1.934,4.365,,146.51810659424655,,,
2126,DNK-1998,DNK,1998,1,192868466688.0,,0.0,,0.0,-3.749,78.867,3.478,134.886,,,-15.013,65.532,7.828,49.298,42.188,0.081,,0.0,-3.26,127.0,25.218,0.001,45.792,8.338,1.08,2.627,23.65,57.528,8.13,19.776,0.027,0.066,-4.32,-11.752,0.0,0.0,5.37,13.062,0.0,0.001,2.82,6.859,,127.79725068379162,,,
2127,DNK-1999,DNK,1999,1,199692681216.0,,0.0,,0.0,2.514,80.85,25.63,169.458,,,-15.99,55.053,4.86,51.694,11.722,0.09,,0.0,-0.754,126.043,120.139,0.003,7.415,8.957,1.32,3.392,20.08,51.6,9.06,23.282,0.031,0.078,-2.31,-6.315,0.0,0.0,5.37,13.799,0.001,0.002,3.029,7.784,,121.44480754632244,,,
2128,DNK-2000,DNK,2000,1,208358719488.0,,0.0,,0.0,5.127,84.995,21.737,206.294,,,-16.112,46.183,-1.304,51.019,-0.984,0.089,,0.0,-2.783,122.535,36.278,0.004,40.02,12.541,1.3,3.606,16.67,46.243,8.77,24.328,0.03,0.084,0.66,1.8,0.0,0.0,4.99,13.842,0.001,0.003,4.241,11.765,471.582,114.8642472676188,,,
2129,DNK-2001,DNK,2001,1,211275268096.0,,0.0,,0.0,2.81,87.383,-4.394,197.229,,,5.701,48.816,4.499,53.315,-8.609,0.081,,0.0,-4.088,117.526,0.0,0.004,1.528,12.65,1.51,4.003,17.82,47.235,9.27,24.572,0.028,0.073,-0.57,-1.534,0.0,0.0,4.78,12.67,0.001,0.003,4.306,11.414,477.122,107.16486220204924,,,
2130,DNK-2002,DNK,2002,1,213475426304.0,,0.0,,0.0,1.19,88.423,6.609,210.264,,,0.119,48.874,0.944,53.818,15.217,0.093,,0.0,-3.227,113.734,6.713,0.004,13.259,14.235,1.88,4.786,18.26,46.484,9.59,24.413,0.032,0.081,-2.07,-5.563,0.0,0.0,4.64,11.812,0.001,0.003,4.877,12.415,458.218,110.09649293241041,,,
2131,DNK-2003,DNK,2003,1,215532699648.0,,0.0,,0.0,-5.267,83.766,-0.809,208.564,,,36.439,66.683,1.099,54.409,-33.333,0.061,,0.0,-3.293,109.988,18.655,0.004,14.022,16.127,2.49,5.392,25.31,54.808,9.76,21.135,0.021,0.046,-8.55,-22.733,0.0,0.0,3.02,6.54,0.002,0.003,5.561,12.042,498.057,106.3026652264545,,,
2132,DNK-2004,DNK,2004,1,222551113728.0,,0.0,,0.0,17.898,98.758,6.269,221.638,,,-23.348,51.114,-0.476,54.15,25.0,0.076,,0.0,-1.768,108.044,21.024,0.005,18.385,18.97,2.91,7.196,18.67,46.167,9.94,24.58,0.026,0.066,-2.87,-7.643,0.0,0.0,2.29,5.663,0.002,0.005,6.583,16.279,420.377,119.63755029003842,,,
2133,DNK-2005,DNK,2005,1,229050957824.0,,0.0,,0.0,10.502,109.13,-2.837,215.351,,,-15.627,43.126,-3.961,52.006,-15.094,0.064,,0.0,0.951,109.071,17.523,0.006,0.469,18.939,3.17,8.747,15.46,42.658,8.78,24.226,0.023,0.062,1.37,3.644,0.0,0.0,2.19,6.043,0.002,0.006,6.614,18.25,386.299,109.0167651676221,,,
2134,DNK-2006,DNK,2006,1,239379202048.0,,0.0,,0.0,-0.642,108.43,-9.063,195.834,,,51.744,65.442,1.879,52.983,4.0,0.067,,0.0,1.873,111.113,2.442,0.006,-7.651,17.38,3.07,6.732,24.57,53.879,9.4,20.613,0.023,0.051,-6.93,-17.916,0.0,0.0,2.44,5.351,0.002,0.005,6.108,13.394,482.432,102.86751948389313,,,
2135,DNK-2007,DNK,2007,1,242933465088.0,,0.0,,0.0,-11.323,96.152,-9.917,176.414,,,-17.318,54.108,-10.368,47.49,20.513,0.08,,0.0,0.599,111.779,12.672,0.007,17.407,20.277,3.1,7.885,19.89,50.591,7.04,17.906,0.028,0.072,-0.95,-2.477,0.0,0.0,2.08,5.291,0.002,0.006,7.171,18.24,432.4,118.92850333035904,,,
2136,DNK-2008,DNK,2008,1,243073646592.0,,0.0,,0.0,9.1,104.901,-7.472,163.232,,,-11.927,47.655,0.477,47.716,-8.511,0.072,,0.0,-1.962,109.586,5.123,0.007,-3.394,19.468,3.14,8.575,17.46,47.684,7.08,19.336,0.026,0.07,1.45,3.809,0.0,0.0,1.98,5.407,0.003,0.007,6.928,18.92,409.655,110.4954141460354,,,
2137,DNK-2009,DNK,2009,1,232468676608.0,,0.0,,0.0,-16.524,87.568,-8.069,150.061,,,-1.619,46.883,-3.957,45.828,-26.744,0.053,,0.0,-10.062,98.559,43.008,0.01,-2.992,18.768,3.32,9.125,17.69,48.62,6.67,18.332,0.019,0.052,0.33,0.899,0.0,0.0,1.96,5.387,0.004,0.01,6.72,18.471,412.264,104.13103498586835,,,
2138,DNK-2010,DNK,2010,1,238176026624.0,,0.0,,0.0,-2.522,85.359,-5.784,141.381,,,-4.926,44.574,13.118,51.84,9.215,0.057,,0.0,0.972,99.517,64.296,0.017,16.203,21.676,4.59,11.811,17.01,43.769,7.91,20.354,0.021,0.053,-1.14,-3.021,0.0,0.0,1.52,3.911,0.006,0.016,7.809,20.095,360.242,97.57391163401621,45.26,86.19,126.65
2139,DNK-2011,DNK,2011,1,242738380800.0,,0.0,,0.0,-19.668,68.571,-10.002,127.239,,,-15.51,37.66,-16.138,43.474,-18.275,0.047,,0.0,-3.209,96.323,145.582,0.042,25.159,26.964,4.37,12.404,13.98,39.683,5.84,16.577,0.017,0.048,1.32,3.612,0.0,0.0,1.23,3.491,0.015,0.043,9.774,27.745,340.626,99.62243136231245,,,
2140,DNK-2012,DNK,2012,1,243290013696.0,,0.0,,0.0,-12.628,59.912,-8.78,116.067,,,-23.625,28.763,-6.603,40.603,3.59,0.048,,0.0,-7.213,89.375,586.433,0.285,5.072,28.16,4.45,14.494,10.54,34.33,4.19,13.647,0.017,0.057,5.21,14.508,0.0,0.0,1.13,3.681,0.104,0.338,10.27,33.45,293.141,90.37522987225475,,,
2141,DNK-2013,DNK,2013,1,245558509568.0,,0.0,,0.0,-16.985,49.736,-12.997,100.982,,,30.844,37.635,-5.677,38.298,-23.208,0.037,,0.0,-0.391,89.025,398.302,1.411,8.309,30.316,4.31,12.406,14.29,41.132,3.42,9.844,0.013,0.039,1.08,3.015,0.0,0.0,1.07,3.08,0.518,1.49,11.123,32.017,316.618,81.50653098418088,44.25,86.94,126.96000000000001
2142,DNK-2014,DNK,2014,1,249673711616.0,,0.0,,0.0,-3.477,48.007,-6.363,94.557,,,-18.841,30.544,-14.109,32.894,12.544,0.041,,0.0,0.47,89.443,15.066,1.613,17.578,35.431,4.29,13.33,11.06,34.366,2.1,6.525,0.015,0.047,2.85,8.134,0.0,0.0,1.04,3.232,0.596,1.85,13.079,40.638,279.655,85.66956624553,39.78,110.93,108.01
2143,DNK-2015,DNK,2015,1,253683007488.0,,0.0,,0.0,-0.148,47.935,-5.419,89.433,,,-34.191,20.101,0.602,33.093,19.386,0.049,,0.0,1.109,90.435,1.468,1.627,8.064,38.06,4.18,14.447,7.11,24.573,1.82,6.29,0.018,0.062,5.91,16.963,0.0,0.0,1.07,3.698,0.604,2.088,14.133,48.845,207.366,78.27978931823333,33.769999999999996,82.62,100.33000000000001
2144,DNK-2016,DNK,2016,1,256821805056.0,,0.0,,0.0,-1.949,47.001,-9.954,80.53,,,21.162,24.355,1.692,33.653,6.886,0.052,,0.0,-1.76,88.843,23.089,1.991,-9.562,34.217,4.85,15.883,8.87,29.048,2.26,7.401,0.019,0.063,5.06,14.209,0.0,0.0,1.03,3.373,0.744,2.436,12.782,41.859,229.241,73.56947936173293,41.16,56.190000000000005,115.05000000000001
2145,DNK-2017,DNK,2017,1,262051119104.0,,,,,7.445,50.5,-2.706,78.351,,,-25.19,18.22,-4.429,32.162,-7.264,0.048,,0.0,-0.876,88.066,1.036,2.0,15.634,39.334,6.25,20.147,6.21,20.018,2.02,6.511,0.018,0.058,4.56,12.813,0.0,0.0,1.0,3.223,0.751,2.422,14.78,47.643,193.408,76.60028415771555,47.03,71.94,107.59
2146,DNK-2018,DNK,2018,1,268317622272.0,,,,,-14.995,42.928,-16.181,65.673,,,1.846,18.556,-2.961,31.21,-16.848,0.039,,0.0,0.986,88.934,26.812,2.521,-5.941,36.781,5.89,19.394,6.57,21.633,2.07,6.816,0.015,0.049,5.22,14.671,0.0,0.0,0.97,3.194,0.953,3.138,13.902,45.775,197.562,71.64375868232169,61.11,105.51,108.60000000000001
