,id_prod,id_pais,prod_carb_porc_anual,prod_carbon,prod_gas_porc_anual,prod_gas,prod_petr_porc_anual,prod_petroleo
5362,P-MMR-2013,MMR,-28.057,3.608,2.796,128.609,-0.273,12.984
5363,P-MMR-2014,MMR,-4.762,3.436,28.631,165.432,-2.108,12.71
5364,P-MMR-2015,MMR,-19.682,2.76,16.161,192.167,-23.202,9.761
5365,P-MMR-2016,MMR,-0.246,2.753,-4.874,182.801,0.274,9.788
5366,P-MMR-2017,MMR,0.0,,-2.632,177.989,0.0,
5367,P-MMR-2018,MMR,0.0,,-4.647,169.717,0.0,
5368,P-MMR-2019,MMR,0.0,,8.898,184.819,0.0,
5369,P-MMR-2020,MMR,0.0,,-5.276,175.069,0.0,
5370,P-MMR-2021,MMR,0.0,,-3.237,169.402,0.0,
5371,P-NAM-1990,NAM,,0.0,,0.0,,0.0
5372,P-NAM-1991,NAM,,0.0,,0.0,,0.0
5373,P-NAM-1992,NAM,,0.0,,0.0,,0.0
5374,P-NAM-1993,NAM,,0.0,,0.0,,0.0
5375,P-NAM-1994,NAM,,0.0,,0.0,,0.0
5376,P-NAM-1995,NAM,,0.0,,0.0,,0.0
5377,P-NAM-1996,NAM,,0.0,,0.0,,0.0
5378,P-NAM-1997,NAM,,0.0,,0.0,,0.0
5379,P-NAM-1998,NAM,,0.0,,0.0,,0.0
5380,P-NAM-1999,NAM,,0.0,,0.0,,0.0
5381,P-NAM-2000,NAM,,0.0,,0.0,,0.0
5382,P-NAM-2001,NAM,,0.0,,0.0,,0.0
5383,P-NAM-2002,NAM,,0.0,,0.0,,0.0
5384,P-NAM-2003,NAM,,0.0,,0.0,,0.0
5385,P-NAM-2004,NAM,,0.0,,0.0,,0.0
5386,P-NAM-2005,NAM,,0.0,,0.0,,0.0
5387,P-NAM-2006,NAM,,0.0,,0.0,,0.0
5388,P-NAM-2007,NAM,,0.0,,0.0,,0.0
5389,P-NAM-2008,NAM,,0.0,,0.0,,0.0
5390,P-NAM-2009,NAM,,0.0,,0.0,,0.0
5391,P-NAM-2010,NAM,,0.0,,0.0,,0.0
5392,P-NAM-2011,NAM,,0.0,,0.0,,0.0
5393,P-NAM-2012,NAM,,0.0,,0.0,,0.0
5394,P-NAM-2013,NAM,,0.0,,0.0,,0.0
5395,P-NAM-2014,NAM,,0.0,,0.0,,0.0
5396,P-NAM-2015,NAM,,0.0,,0.0,,0.0
5397,P-NAM-2016,NAM,,0.0,,0.0,,0.0
5398,P-NAM-2017,NAM,,,,,,
5399,P-NAM-2018,NAM,,,,,,
5400,P-NAM-2019,NAM,,,,,,
5401,P-NAM-2020,NAM,,,,,,
5402,P-NRU-1980,NRU,,0.0,,0.0,,0.0
5403,P-NRU-1981,NRU,,0.0,,0.0,,0.0
5404,P-NRU-1982,NRU,,0.0,,0.0,,0.0
5405,P-NRU-1983,NRU,,0.0,,0.0,,0.0
5406,P-NRU-1984,NRU,,0.0,,0.0,,0.0
5407,P-NRU-1985,NRU,,0.0,,0.0,,0.0
5408,P-NRU-1986,NRU,,0.0,,0.0,,0.0
5409,P-NRU-1987,NRU,,0.0,,0.0,,0.0
5410,P-NRU-1988,NRU,,0.0,,0.0,,0.0
5411,P-NRU-1989,NRU,,0.0,,0.0,,0.0
5412,P-NRU-1990,NRU,,0.0,,0.0,,0.0
5413,P-NRU-1991,NRU,,0.0,,0.0,,0.0
5414,P-NRU-1992,NRU,,0.0,,0.0,,0.0
5415,P-NRU-1993,NRU,,0.0,,0.0,,0.0
5416,P-NRU-1994,NRU,,0.0,,0.0,,0.0
5417,P-NRU-1995,NRU,,0.0,,0.0,,0.0
5418,P-NRU-1996,NRU,,0.0,,0.0,,0.0
5419,P-NRU-1997,NRU,,0.0,,0.0,,0.0
5420,P-NRU-1998,NRU,,0.0,,0.0,,0.0
5421,P-NRU-1999,NRU,,0.0,,0.0,,0.0
5422,P-NRU-2000,NRU,,0.0,,0.0,,0.0
5423,P-NRU-2001,NRU,,0.0,,0.0,,0.0
5424,P-NRU-2002,NRU,,0.0,,0.0,,0.0
5425,P-NRU-2003,NRU,,0.0,,0.0,,0.0
5426,P-NRU-2004,NRU,,0.0,,0.0,,0.0
5427,P-NRU-2005,NRU,,0.0,,0.0,,0.0
5428,P-NRU-2006,NRU,,0.0,,0.0,,0.0
5429,P-NRU-2007,NRU,,0.0,,0.0,,0.0
5430,P-NRU-2008,NRU,,0.0,,0.0,,0.0
5431,P-NRU-2009,NRU,,0.0,,0.0,,0.0
5432,P-NRU-2010,NRU,,0.0,,0.0,,0.0
5433,P-NRU-2011,NRU,,0.0,,0.0,,0.0
5434,P-NRU-2012,NRU,,0.0,,0.0,,0.0
5435,P-NRU-2013,NRU,,0.0,,0.0,,0.0
5436,P-NRU-2014,NRU,,0.0,,0.0,,0.0
5437,P-NRU-2015,NRU,,0.0,,0.0,,0.0
5438,P-NRU-2016,NRU,,0.0,,0.0,,0.0
5439,P-NRU-2017,NRU,,,,,,
5440,P-NRU-2018,NRU,,,,,,
5441,P-NRU-2019,NRU,,,,,,
5442,P-NRU-2020,NRU,,,,,,
5443,P-NPL-1980,NPL,,0.039,,0.0,,0.0
5444,P-NPL-1981,NPL,10.552,0.043,,0.0,,0.0
5445,P-NPL-1982,NPL,-2.131,0.042,,0.0,,0.0
5446,P-NPL-1983,NPL,3.051,0.044,,0.0,,0.0
5447,P-NPL-1984,NPL,-7.869,0.04,,0.0,,0.0
5448,P-NPL-1985,NPL,-10.356,0.036,,0.0,,0.0
5449,P-NPL-1986,NPL,-33.395,0.024,,0.0,,0.0
5450,P-NPL-1987,NPL,-100.0,0.0,,0.0,,0.0
5451,P-NPL-1988,NPL,,0.0,,0.0,,0.0
5452,P-NPL-1989,NPL,,0.0,,0.0,,0.0
5453,P-NPL-1990,NPL,,0.0,,0.0,,0.0
5454,P-NPL-1991,NPL,,0.0,,0.0,,0.0
5455,P-NPL-1992,NPL,,0.01,,0.0,,0.0
5456,P-NPL-1993,NPL,0.0,0.01,,0.0,,0.0
5457,P-NPL-1994,NPL,0.0,0.01,,0.0,,0.0
5458,P-NPL-1995,NPL,199.695,0.029,,0.0,,0.0
5459,P-NPL-1996,NPL,16.673,0.034,,0.0,,0.0
5460,P-NPL-1997,NPL,14.285,0.038,,0.0,,0.0
5461,P-NPL-1998,NPL,37.5,0.053,,0.0,,0.0
5462,P-NPL-1999,NPL,63.636,0.087,,0.0,,0.0
5463,P-NPL-2000,NPL,-5.555,0.082,,0.0,,0.0
5464,P-NPL-2001,NPL,-41.177,0.048,,0.0,,0.0
5465,P-NPL-2002,NPL,20.0,0.058,,0.0,,0.0
5466,P-NPL-2003,NPL,-8.333,0.053,,0.0,,0.0
5467,P-NPL-2004,NPL,-18.182,0.043,,0.0,,0.0
5468,P-NPL-2005,NPL,2.878,0.044,,0.0,,0.0
5469,P-NPL-2006,NPL,29.204,0.057,,0.0,,0.0
5470,P-NPL-2007,NPL,36.872,0.079,,0.0,,0.0
5471,P-NPL-2008,NPL,-15.445,0.067,,0.0,,0.0
5472,P-NPL-2009,NPL,7.035,0.071,,0.0,,0.0
5473,P-NPL-2010,NPL,-20.372,0.057,,0.0,,0.0
5474,P-NPL-2011,NPL,11.526,0.063,,0.0,,0.0
5475,P-NPL-2012,NPL,-28.495,0.045,,0.0,,0.0
5476,P-NPL-2013,NPL,48.777,0.067,,0.0,,0.0
5477,P-NPL-2014,NPL,6.066,0.071,,0.0,,0.0
5478,P-NPL-2015,NPL,26.484,0.09,,0.0,,0.0
5479,P-NPL-2016,NPL,9.686,0.099,,0.0,,0.0
5480,P-NPL-2017,NPL,,,,,,
5481,P-NPL-2018,NPL,,,,,,
5482,P-NPL-2019,NPL,,,,,,
5483,P-NPL-2020,NPL,,,,,,
5484,P-NLD-1980,NLD,,0.0,-3.293,799.444,53.318,19.329
5485,P-NLD-1981,NLD,,0.0,-7.158,742.222,6.546,20.594
5486,P-NLD-1982,NLD,,0.0,-14.484,634.722,37.48,28.312
5487,P-NLD-1983,NLD,,0.0,6.477,675.833,38.215,39.132
5488,P-NLD-1984,NLD,,0.0,1.233,684.167,13.79,44.528
5489,P-NLD-1985,NLD,,0.0,4.71,716.389,24.032,55.23
5490,P-NLD-1986,NLD,,0.0,-8.569,655.0,20.294,66.438
5491,P-NLD-1987,NLD,,0.0,0.17,656.111,-5.954,62.482
5492,P-NLD-1988,NLD,,0.0,-11.727,579.167,-10.311,56.04
5493,P-NLD-1989,NLD,,0.0,9.305,633.056,-13.907,48.246
5494,P-NLD-1990,NLD,,0.0,0.176,634.167,9.164,52.668
5495,P-NLD-1991,NLD,,0.0,13.062,717.0,1.473,53.443
5496,P-NLD-1992,NLD,,0.0,0.426,720.056,-23.084,41.106
5497,P-NLD-1993,NLD,,0.0,1.937,734.0,-1.688,40.412
5498,P-NLD-1994,NLD,,0.0,-5.139,696.278,56.417,63.212
5499,P-NLD-1995,NLD,,0.0,1.66,707.833,-15.727,53.27
5500,P-NLD-1996,NLD,,0.0,13.174,801.083,-8.303,48.847
5501,P-NLD-1997,NLD,,0.0,-11.432,709.5,-5.944,45.944
5502,P-NLD-1998,NLD,,0.0,-4.612,676.778,2.08,46.899
5503,P-NLD-1999,NLD,,0.0,-7.01,629.333,-28.101,33.72
5504,P-NLD-2000,NLD,,0.0,-2.498,613.611,-7.866,31.068
5505,P-NLD-2001,NLD,,0.0,5.355,646.472,-14.431,26.584
5506,P-NLD-2002,NLD,,0.0,-1.745,635.194,47.847,39.304
5507,P-NLD-2003,NLD,,0.0,-4.412,607.167,0.069,39.331
5508,P-NLD-2004,NLD,,0.0,17.952,716.167,-6.495,36.776
5509,P-NLD-2005,NLD,,0.0,-8.774,653.333,-20.314,29.306
5510,P-NLD-2006,NLD,,0.0,-1.271,645.028,-16.956,24.336
5511,P-NLD-2007,NLD,,0.0,-3.876,620.028,35.64,33.01
5512,P-NLD-2008,NLD,,0.0,14.363,709.083,-18.776,26.812
5513,P-NLD-2009,NLD,,0.0,-7.627,655.0,-21.876,20.947
5514,P-NLD-2010,NLD,,0.0,14.911,752.667,-16.365,17.519
5515,P-NLD-2011,NLD,,0.0,-7.665,694.972,7.889,18.901
5516,P-NLD-2012,NLD,,0.0,-1.575,684.028,-6.972,17.583
5517,P-NLD-2013,NLD,,0.0,5.852,724.056,5.088,18.478
5518,P-NLD-2014,NLD,,0.0,-16.6,603.861,26.117,23.303
5519,P-NLD-2015,NLD,,0.0,-24.035,458.722,-4.777,22.19
5520,P-NLD-2016,NLD,,0.0,-3.458,442.861,-33.494,14.758
5521,P-NLD-2017,NLD,,,-14.351,379.306,0.0,
5522,P-NLD-2018,NLD,,,-14.778,323.25,0.0,
5523,P-NLD-2019,NLD,,,-13.861,278.444,0.0,
5524,P-NLD-2020,NLD,,,-27.913,200.722,0.0,
5525,P-NLD-2021,NLD,,,-9.826,181.0,0.0,
5526,P-ANT-1980,ANT,,0.0,,0.0,,0.0
5527,P-ANT-1981,ANT,,0.0,,0.0,,0.0
5528,P-ANT-1982,ANT,,0.0,,0.0,,0.0
5529,P-ANT-1983,ANT,,0.0,,0.0,,0.0
5530,P-ANT-1984,ANT,,0.0,,0.0,,0.0
5531,P-ANT-1985,ANT,,0.0,,0.0,,0.0
5532,P-ANT-1986,ANT,,0.0,,0.0,,0.0
5533,P-ANT-1987,ANT,,0.0,,0.0,,0.0
5534,P-ANT-1988,ANT,,0.0,,0.0,,0.0
5535,P-ANT-1989,ANT,,0.0,,0.0,,0.0
5536,P-ANT-1990,ANT,,0.0,,0.0,,0.0
5537,P-ANT-1991,ANT,,0.0,,0.0,,0.0
5538,P-ANT-1992,ANT,,0.0,,0.0,,0.0
5539,P-ANT-1993,ANT,,0.0,,0.0,,0.0
5540,P-ANT-1994,ANT,,0.0,,0.0,,0.0
5541,P-ANT-1995,ANT,,0.0,,0.0,,0.0
5542,P-ANT-1996,ANT,,0.0,,0.0,,0.0
5543,P-ANT-1997,ANT,,0.0,,0.0,,0.0
5544,P-ANT-1998,ANT,,0.0,,0.0,,0.0
5545,P-ANT-1999,ANT,,0.0,,0.0,,0.0
5546,P-ANT-2000,ANT,,0.0,,0.0,,0.0
5547,P-ANT-2001,ANT,,0.0,,0.0,,0.0
5548,P-ANT-2002,ANT,,0.0,,0.0,,0.0
5549,P-ANT-2003,ANT,,0.0,,0.0,,0.0
5550,P-ANT-2004,ANT,,0.0,,0.0,,0.0
5551,P-ANT-2005,ANT,,0.0,,0.0,,0.0
5552,P-ANT-2006,ANT,,0.0,,0.0,,0.0
5553,P-ANT-2007,ANT,,0.0,,0.0,,0.0
5554,P-ANT-2008,ANT,,0.0,,0.0,,0.0
5555,P-ANT-2009,ANT,,0.0,,0.0,,0.0
5556,P-ANT-2010,ANT,,0.0,,0.0,,0.0
5557,P-ANT-2011,ANT,,0.0,,0.0,,0.0
5558,P-ANT-2012,ANT,,0.0,,0.0,,0.0
5559,P-ANT-2013,ANT,,0.0,,0.0,,0.0
5560,P-ANT-2014,ANT,,0.0,,0.0,,0.0
5561,P-ANT-2015,ANT,,0.0,,0.0,,0.0
5562,P-ANT-2016,ANT,,0.0,,0.0,,0.0
5563,P-ANT-2017,ANT,,,,,,
5564,P-ANT-2018,ANT,,,,,,
5565,P-ANT-2019,ANT,,,,,,
5566,P-NCL-1980,NCL,,0.0,,0.0,,0.0
5567,P-NCL-1981,NCL,,0.0,,0.0,,0.0
5568,P-NCL-1982,NCL,,0.0,,0.0,,0.0
5569,P-NCL-1983,NCL,,0.0,,0.0,,0.0
5570,P-NCL-1984,NCL,,0.0,,0.0,,0.0
5571,P-NCL-1985,NCL,,0.0,,0.0,,0.0
5572,P-NCL-1986,NCL,,0.0,,0.0,,0.0
5573,P-NCL-1987,NCL,,0.0,,0.0,,0.0
5574,P-NCL-1988,NCL,,0.0,,0.0,,0.0
5575,P-NCL-1989,NCL,,0.0,,0.0,,0.0
5576,P-NCL-1990,NCL,,0.0,,0.0,,0.0
5577,P-NCL-1991,NCL,,0.0,,0.0,,0.0
5578,P-NCL-1992,NCL,,0.0,,0.0,,0.0
5579,P-NCL-1993,NCL,,0.0,,0.0,,0.0
5580,P-NCL-1994,NCL,,0.0,,0.0,,0.0
5581,P-NCL-1995,NCL,,0.0,,0.0,,0.0
5582,P-NCL-1996,NCL,,0.0,,0.0,,0.0
5583,P-NCL-1997,NCL,,0.0,,0.0,,0.0
5584,P-NCL-1998,NCL,,0.0,,0.0,,0.0
5585,P-NCL-1999,NCL,,0.0,,0.0,,0.0
5586,P-NCL-2000,NCL,,0.0,,0.0,,0.0
5587,P-NCL-2001,NCL,,0.0,,0.0,,0.0
5588,P-NCL-2002,NCL,,0.0,,0.0,,0.0
5589,P-NCL-2003,NCL,,0.0,,0.0,,0.0
5590,P-NCL-2004,NCL,,0.0,,0.0,,0.0
5591,P-NCL-2005,NCL,,0.0,,0.0,,0.0
5592,P-NCL-2006,NCL,,0.0,,0.0,,0.0
5593,P-NCL-2007,NCL,,0.0,,0.0,,0.0
5594,P-NCL-2008,NCL,,0.0,,0.0,,0.0
5595,P-NCL-2009,NCL,,0.0,,0.0,,0.0
5596,P-NCL-2010,NCL,,0.0,,0.0,,0.0
5597,P-NCL-2011,NCL,,0.0,,0.0,,0.0
5598,P-NCL-2012,NCL,,0.0,,0.0,,0.0
5599,P-NCL-2013,NCL,,0.0,,0.0,,0.0
5600,P-NCL-2014,NCL,,0.0,,0.0,,0.0
5601,P-NCL-2015,NCL,,0.0,,0.0,,0.0
5602,P-NCL-2016,NCL,,0.0,,0.0,,0.0
5603,P-NCL-2017,NCL,,,,,,
5604,P-NCL-2018,NCL,,,,,,
5605,P-NCL-2019,NCL,,,,,,
5606,P-NCL-2020,NCL,,,,,,
5607,P-NZL-1980,NZL,9.141,15.649,-31.473,10.701,4.362,4.527
5608,P-NZL-1981,NZL,-7.519,14.473,20.85,12.932,38.33,6.262
5609,P-NZL-1982,NZL,1.104,14.633,75.648,22.714,46.511,9.175
5610,P-NZL-1983,NZL,10.894,16.227,7.061,24.318,4.731,9.609
5611,P-NZL-1984,NZL,3.231,16.751,26.58,30.782,12.42,10.803
5612,P-NZL-1985,NZL,-4.395,16.015,27.753,39.325,14.57,12.377
5613,P-NZL-1986,NZL,4.27,16.698,20.26,47.293,47.068,18.202
5614,P-NZL-1987,NZL,-13.018,14.525,-4.12,45.344,-3.2,17.619
5615,P-NZL-1988,NZL,12.526,16.344,9.855,49.813,19.337,21.027
5616,P-NZL-1989,NZL,13.412,18.536,2.61,51.113,13.579,23.882
5617,P-NZL-1990,NZL,-6.002,17.424,-0.782,50.713,4.879,25.047
5618,P-NZL-1991,NZL,4.909,18.279,9.091,55.323,4.068,26.066
5619,P-NZL-1992,NZL,13.872,20.815,6.087,58.691,-7.12,24.21
5620,P-NZL-1993,NZL,12.847,23.489,-10.355,52.613,8.027,26.153
5621,P-NZL-1994,NZL,-8.177,21.568,1.415,53.358,-3.173,25.323
5622,P-NZL-1995,NZL,22.625,26.448,-5.489,50.429,-17.246,20.956
5623,P-NZL-1996,NZL,2.102,27.004,13.981,57.48,12.242,23.521
5624,P-NZL-1997,NZL,-5.909,25.408,7.018,61.513,55.459,36.566
5625,P-NZL-1998,NZL,-13.15,22.067,-12.442,53.859,-17.379,30.211
5626,P-NZL-1999,NZL,15.44,25.474,15.545,62.232,-8.887,27.526
5627,P-NZL-2000,NZL,-0.388,25.375,0.838,62.753,-10.889,24.529
5628,P-NZL-2001,NZL,13.616,28.83,10.346,69.246,-7.008,22.81
5629,P-NZL-2002,NZL,14.966,33.145,-5.863,65.185,-7.375,21.128
5630,P-NZL-2003,NZL,13.546,37.635,-23.559,49.828,-23.524,16.158
5631,P-NZL-2004,NZL,1.104,38.05,-12.132,43.783,-14.548,13.807
5632,P-NZL-2005,NZL,1.788,38.731,-4.653,41.746,-0.969,13.673
5633,P-NZL-2006,NZL,7.605,41.676,2.599,42.831,-8.066,12.571
5634,P-NZL-2007,NZL,-16.805,34.673,10.117,47.164,104.226,25.672
5635,P-NZL-2008,NZL,0.182,34.736,-5.68,44.485,41.315,36.279
5636,P-NZL-2009,NZL,-6.971,32.314,4.474,46.476,-6.944,33.76
5637,P-NZL-2010,NZL,19.385,38.578,7.279,49.859,-2.1,33.051
5638,P-NZL-2011,NZL,-7.705,35.606,-9.704,45.02,-13.847,28.474
5639,P-NZL-2012,NZL,-0.777,35.329,10.485,49.741,-8.547,26.04
5640,P-NZL-2013,NZL,-5.1,33.528,4.616,52.037,-14.401,22.29
5641,P-NZL-2014,NZL,-14.408,28.697,9.009,56.725,17.007,26.081
5642,P-NZL-2015,NZL,-17.391,23.706,-7.802,52.299,2.255,26.669
5643,P-NZL-2016,NZL,-16.135,19.881,2.261,53.482,-14.091,22.911
5644,P-NZL-2017,NZL,1.232,20.126,0.0,,0.0,
5645,P-NZL-2018,NZL,15.636,23.273,0.0,,0.0,
5646,P-NZL-2019,NZL,-4.525,22.22,0.0,,0.0,
5647,P-NZL-2020,NZL,-8.355,20.363,0.0,,0.0,
5648,P-NZL-2021,NZL,2.387,20.849,0.0,,0.0,
5649,P-NIC-1980,NIC,,0.0,,0.0,,0.0
5650,P-NIC-1981,NIC,,0.0,,0.0,,0.0
5651,P-NIC-1982,NIC,,0.0,,0.0,,0.0
5652,P-NIC-1983,NIC,,0.0,,0.0,,0.0
5653,P-NIC-1984,NIC,,0.0,,0.0,,0.0
5654,P-NIC-1985,NIC,,0.0,,0.0,,0.0
5655,P-NIC-1986,NIC,,0.0,,0.0,,0.0
5656,P-NIC-1987,NIC,,0.0,,0.0,,0.0
5657,P-NIC-1988,NIC,,0.0,,0.0,,0.0
5658,P-NIC-1989,NIC,,0.0,,0.0,,0.0
5659,P-NIC-1990,NIC,,0.0,,0.0,,0.0
5660,P-NIC-1991,NIC,,0.0,,0.0,,0.0
5661,P-NIC-1992,NIC,,0.0,,0.0,,0.0
5662,P-NIC-1993,NIC,,0.0,,0.0,,0.0
5663,P-NIC-1994,NIC,,0.0,,0.0,,0.0
5664,P-NIC-1995,NIC,,0.0,,0.0,,0.0
5665,P-NIC-1996,NIC,,0.0,,0.0,,0.0
5666,P-NIC-1997,NIC,,0.0,,0.0,,0.0
5667,P-NIC-1998,NIC,,0.0,,0.0,,0.0
5668,P-NIC-1999,NIC,,0.0,,0.0,,0.0
5669,P-NIC-2000,NIC,,0.0,,0.0,,0.0
5670,P-NIC-2001,NIC,,0.0,,0.0,,0.0
5671,P-NIC-2002,NIC,,0.0,,0.0,,0.0
5672,P-NIC-2003,NIC,,0.0,,0.0,,0.0
5673,P-NIC-2004,NIC,,0.0,,0.0,,0.0
5674,P-NIC-2005,NIC,,0.0,,0.0,,0.0
5675,P-NIC-2006,NIC,,0.0,,0.0,,0.0
5676,P-NIC-2007,NIC,,0.0,,0.0,,0.0
5677,P-NIC-2008,NIC,,0.0,,0.0,,0.0
5678,P-NIC-2009,NIC,,0.0,,0.0,,0.0
5679,P-NIC-2010,NIC,,0.0,,0.0,,0.0
5680,P-NIC-2011,NIC,,0.0,,0.0,,0.0
5681,P-NIC-2012,NIC,,0.0,,0.0,,0.0
5682,P-NIC-2013,NIC,,0.0,,0.0,,0.0
5683,P-NIC-2014,NIC,,0.0,,0.0,,0.0
5684,P-NIC-2015,NIC,,0.0,,0.0,,0.0
5685,P-NIC-2016,NIC,,0.0,,0.0,,0.0
5686,P-NIC-2017,NIC,,,,,,
5687,P-NIC-2018,NIC,,,,,,
5688,P-NIC-2019,NIC,,,,,,
5689,P-NIC-2020,NIC,,,,,,
5690,P-NER-1980,NER,,0.119,,0.0,,0.0
5691,P-NER-1981,NER,50.0,0.178,,0.0,,0.0
5692,P-NER-1982,NER,50.0,0.267,,0.0,,0.0
5693,P-NER-1983,NER,188.889,0.772,,0.0,,0.0
5694,P-NER-1984,NER,15.385,0.891,,0.0,,0.0
5695,P-NER-1985,NER,0.667,0.897,,0.0,,0.0
5696,P-NER-1986,NER,-17.881,0.736,,0.0,,0.0
5697,P-NER-1987,NER,32.258,0.974,,0.0,,0.0
5698,P-NER-1988,NER,-5.488,0.92,,0.0,,0.0
5699,P-NER-1989,NER,10.323,1.015,,0.0,,0.0
5700,P-NER-1990,NER,-9.989,0.914,,0.0,,0.0
5701,P-NER-1991,NER,1.704,0.93,,0.0,,0.0
5702,P-NER-1992,NER,-14.703,0.793,,0.0,,0.0
5703,P-NER-1993,NER,17.064,0.928,,0.0,,0.0
5704,P-NER-1994,NER,0.104,0.929,,0.0,,0.0
5705,P-NER-1995,NER,9.265,1.015,,0.0,,0.0
5706,P-NER-1996,NER,6.464,1.081,,0.0,,0.0
5707,P-NER-1997,NER,-10.538,0.967,,0.0,,0.0
5708,P-NER-1998,NER,11.283,1.076,,0.0,,0.0
5709,P-NER-1999,NER,-7.034,1.0,,0.0,,0.0
5710,P-NER-2000,NER,-6.094,0.939,,0.0,,0.0
5711,P-NER-2001,NER,3.224,0.97,,0.0,,0.0
5712,P-NER-2002,NER,12.002,1.086,,0.0,,0.0
5713,P-NER-2003,NER,3.28,1.122,,0.0,,0.0
5714,P-NER-2004,NER,25.243,1.405,,0.0,,0.0
5715,P-NER-2005,NER,-23.046,1.081,,0.0,,0.0
5716,P-NER-2006,NER,-3.153,1.047,,0.0,,0.0
5717,P-NER-2007,NER,-2.847,1.017,,0.0,,0.0
5718,P-NER-2008,NER,6.772,1.086,,0.0,,0.0
5719,P-NER-2009,NER,4.374,1.134,,0.0,,0.0
5720,P-NER-2010,NER,24.463,1.411,,0.0,,0.0
5721,P-NER-2011,NER,11.069,1.567,,0.0,,4.262
5722,P-NER-2012,NER,-4.926,1.49,,0.0,198.776,12.733
5723,P-NER-2013,NER,-3.587,1.436,,0.0,-0.273,12.698
5724,P-NER-2014,NER,13.024,1.623,,0.0,0.0,12.698
5725,P-NER-2015,NER,-10.602,1.451,,0.0,-30.0,8.889
5726,P-NER-2016,NER,13.41,1.646,,0.0,-6.888,8.276
5727,P-NER-2017,NER,,,,,,
5728,P-NER-2018,NER,,,,,,
5729,P-NER-2019,NER,,,,,,
5730,P-NER-2020,NER,,,,,,
5731,P-NGA-1980,NGA,-36.2,0.893,20.864,15.822,-10.354,1182.192
5732,P-NGA-1981,NGA,-1.958,0.876,47.283,23.303,-30.24,824.7
5733,P-NGA-1982,NGA,-51.724,0.423,4.179,24.277,-10.6,737.281
5734,P-NGA-1983,NGA,-5.357,0.4,13.363,27.521,-4.002,707.778
5735,P-NGA-1984,NGA,43.396,0.574,-3.797,26.476,12.651,797.319
5736,P-NGA-1985,NGA,84.211,1.057,-5.274,25.08,7.695,858.671
5737,P-NGA-1986,NGA,2.857,1.087,16.629,29.25,-2.155,840.168
5738,P-NGA-1987,NGA,-18.64,0.885,-0.974,28.965,-8.107,772.054
5739,P-NGA-1988,NGA,-30.01,0.619,20.22,34.822,2.864,794.169
5740,P-NGA-1989,NGA,2.439,0.634,15.782,40.318,27.367,1011.513
5741,P-NGA-1990,NGA,7.143,0.68,-4.783,38.389,0.589,1017.471
5742,P-NGA-1991,NGA,11.111,0.755,-2.45,37.449,9.832,1117.512
5743,P-NGA-1992,NGA,-13.0,0.657,8.245,40.536,3.77,1159.645
5744,P-NGA-1993,NGA,-67.816,0.211,13.944,46.189,-1.287,1144.725
5745,P-NGA-1994,NGA,-10.714,0.189,-8.659,42.189,-4.22,1096.419
5746,P-NGA-1995,NGA,-20.0,0.151,8.827,45.914,0.834,1105.559
5747,P-NGA-1996,NGA,-15.0,0.128,12.497,51.652,1.423,1121.294
5748,P-NGA-1997,NGA,-41.176,0.076,-3.689,49.746,0.131,1122.762
5749,P-NGA-1998,NGA,20.0,0.091,20.968,60.177,2.465,1150.436
5750,P-NGA-1999,NGA,33.333,0.121,-27.917,43.377,-6.656,1073.862
5751,P-NGA-2000,NGA,-81.255,0.023,158.303,112.045,15.392,1239.156
5752,P-NGA-2001,NGA,666.886,0.174,36.208,152.613,-1.175,1224.6
5753,P-NGA-2002,NGA,78.261,0.31,12.312,171.404,-9.768,1104.984
5754,P-NGA-2003,NGA,-43.902,0.174,24.816,213.939,18.068,1304.628
5755,P-NGA-2004,NGA,-86.96,0.023,7.013,228.942,8.457,1414.965
5756,P-NGA-2005,NGA,166.742,0.06,0.392,229.84,-0.428,1408.903
5757,P-NGA-2006,NGA,93.751,0.117,17.001,268.915,-4.621,1343.799
5758,P-NGA-2007,NGA,48.387,0.174,25.074,336.342,-7.259,1246.255
5759,P-NGA-2008,NGA,18.739,0.206,-2.542,327.792,-1.358,1229.331
5760,P-NGA-2009,NGA,41.018,0.291,-29.248,231.919,1.083,1242.649
5761,P-NGA-2010,NGA,5.453,0.307,33.265,309.067,14.2,1419.103
5762,P-NGA-2011,NGA,-3.444,0.296,17.857,364.258,-3.017,1376.283
5763,P-NGA-2012,NGA,64.098,0.486,7.507,391.603,-1.671,1353.292
5764,P-NGA-2013,NGA,-31.622,0.332,-15.477,330.996,-6.007,1271.999
5765,P-NGA-2014,NGA,4.546,0.347,20.795,399.825,-0.154,1270.04
5766,P-NGA-2015,NGA,2.174,0.355,18.965,475.653,-3.249,1228.776
5767,P-NGA-2016,NGA,-2.128,0.347,-10.361,426.37,-13.617,1061.449
5768,P-NGA-2017,NGA,0.0,,10.715,472.056,3.48,1098.388
5769,P-NGA-2018,NGA,0.0,,2.254,482.696,1.984,1120.178
5770,P-NGA-2019,NGA,0.0,,2.092,492.791,4.973,1175.884
5771,P-NGA-2020,NGA,0.0,,0.308,494.311,-12.548,1028.339
5772,P-NGA-2021,NGA,0.0,,-7.117,459.133,-11.866,906.311
5773,P-NIU-1980,NIU,,0.0,,0.0,,0.0
5774,P-NIU-1981,NIU,,0.0,,0.0,,0.0
5775,P-NIU-1982,NIU,,0.0,,0.0,,0.0
