,id_planta,id_pais,id_tipo_planta,nombre,combustible_primario,capacidad_mw,latitud,longitud
17595,17595,GBR,LC,Hill of Skilmafilly Cloffrickford (Denmore) Wind Farm,Wind,6.9,57.4535,-2.1647
17596,17596,GBR,LC,Hill of Stroupster Windfarm,Wind,29.9,58.5793,-3.1324
17597,17597,GBR,LC,Hill of Tillymorgan (Kirkton Farm) Wind turbines (resubmission),Wind,9.6,57.3441,-2.6104
17598,17598,GBR,LC,Hill of Towie,Wind,48.3,57.6228,-3.341
17599,17599,GBR,LC,Hillhouse Farm,Solar,28.5,51.7357,-2.3624
17600,17600,GBR,LC,Hillside Solar Farm,Solar,25.2,54.5601,-6.1807
17601,17601,GBR,LC,Hillsmoor Solar Farm,Solar,1.2,50.8112,-4.0867
17602,17602,GBR,LC,Himley Wood Landfill Site,Waste,4.4,52.5159,-2.1503
17603,17603,GBR,LC,Hinkley Point B,Nuclear,955.0,51.2085,-3.1334
17604,17604,GBR,LC,Hitchin,Waste,1.5,51.9769,-0.298
17605,17605,GBR,LC,Hoback Farm,Solar,13.1,52.1191,-0.0291
17606,17606,GBR,LC,Hogsbrook Farm - Farm AD,Biomass,1.0,50.6928,-3.3841
17607,17607,GBR,LC,Holbrook Community Renewable Energy Centre,Biomass,6.5,53.3308,-1.3323
17608,17608,GBR,LC,Holiday Moss Gas to Energy II,Waste,1.4,53.5122,-2.7705
17609,17609,GBR,LC,Holiday Moss Landfill Gas Scheme,Waste,2.9,53.5122,-2.7705
17610,17610,GBR,LC,Hollamoor Farm (PV),Solar,2.0,51.0506,-4.0744
17611,17611,GBR,LC,Hollies,Wind,2.6,53.143,0.2411
17612,17612,GBR,LC,Holly Farm Solar Park,Solar,5.0,50.688,-2.3171
17613,17613,GBR,LC,Holmside,Wind,2.75,54.8471,-1.6776
17614,17614,GBR,LC,Holton Airfield,Solar,11.0,52.3606,1.5258
17615,17615,GBR,LC,Holtwood Farm,Solar,5.0,52.8882,-1.8077
17616,17616,GBR,LC,Holwell Hill,Solar,6.0,51.1983,-2.384
17617,17617,GBR,LC,Home Farm,Solar,6.7,51.4745,-3.2928
17618,17618,GBR,LC,Home Farm (Merton - solar),Solar,18.3,51.8648,-1.1438
17619,17619,GBR,LC,Homeland Solar Farm,Solar,13.2,50.847,-1.8648
17620,17620,GBR,LC,Homestead,Solar,3.9536,52.1026,-0.9232
17621,17621,GBR,LC,Homestead Farm,Solar,10.7,50.694,-1.4431
17622,17622,GBR,LC,Honington Solar Farm,Solar,13.6,52.3396,0.7886
17623,17623,GBR,LC,Hook Moor,Wind,10.3,53.8119,-1.3355
17624,17624,GBR,LC,Hook Valley Solar Park,Solar,15.3,51.0486,-2.4349
17625,17625,GBR,LC,Hope Solar Farm,Solar,7.3,50.211,-5.3661
17626,17626,GBR,LC,Hoplass Farm,Solar,10.0,51.6698,-5.0127
17627,17627,GBR,LC,Hoprigshiels Community Wind Farm,Wind,6.9,55.9207,-2.3915
17628,17628,GBR,LC,Hopton Road Industrial Estate,Solar,1.3,51.3713,-1.9676
17629,17629,GBR,LC,Horam,Solar,8.11512,50.9313,0.2377
17630,17630,GBR,LC,Horncliffe Quarry,Waste,1.0,53.6842,-2.2947
17631,17631,GBR,LC,Horncliffe Quarry (Extension),Waste,1.0,53.6842,-2.2947
17632,17632,GBR,LC,Hornsea 1 - Heron & Njord,Wind,1200.0,53.6815,1.4207
17633,17633,GBR,LC,Horsacott Farm Solar Park,Solar,6.4,51.0642,-4.1088
17634,17634,GBR,LC,Horton Landfill Site,Waste,2.0,50.8985,-0.2878
17635,17635,GBR,LC,Houghton-le-Spring Landfill Site,Waste,3.0,54.8438,-1.4515
17636,17636,GBR,LC,House O'Hill,Wind,5.0,57.6219,-2.0425
17637,17637,GBR,LC,Howdon STW,Waste,6.0,55.0074,-1.4319
17638,17638,GBR,LC,Howton,Solar,4.99968,50.4424,-4.282
17639,17639,GBR,LC,Huddlesford Farm,Solar,1.0,52.6839,-1.7755
17640,17640,GBR,LC,Hull Biomass Plant (Tansterne power station),Biomass,22.0,53.819,-0.1465
17641,17641,GBR,LC,Hullavington Solar Park,Solar,7.0,51.5431,-2.1651
17642,17642,GBR,LC,Humber Gateway,Wind,219.0,53.3875,0.5006
17643,17643,GBR,LC,Humphrey Group,Wind,5.0,52.3367,1.1266
17644,17644,GBR,LC,Hunciecroft Farm,Solar,8.0,53.2601,-1.1878
17645,17645,GBR,LC,Hungerford,Solar,4.474,51.2798,-0.8805
17646,17646,GBR,LC,Hunstrete (Wilmington Farm),Solar,2.3,51.3516,-2.5039
17647,17647,GBR,LC,Hunter's Hill,Wind,20.0,54.439,-7.3415
17648,17648,GBR,LC,Hunters Race Solar Park,Solar,9.3,50.8621,-0.7927
17649,17649,GBR,LC,Hunterston B,Nuclear,965.0,55.7204,-4.8964
17650,17650,GBR,LC,Hunterston Test Centre,Wind,13.0,55.736,-4.888
17651,17651,GBR,LC,Huntingfield Solar Farm,Solar,4.4,52.6421,0.8481
17652,17652,GBR,LC,Huntington Water Treatment Works,Solar,7.2,53.1696,-2.8661
17653,17653,GBR,LC,Huntspill Level Solar Park,Solar,5.5,51.1943,-2.962
17654,17654,GBR,LC,Hurcott Copse Solar Farm,Solar,10.0,50.9373,-2.866
17655,17655,GBR,LC,Hurst Farm,Solar,5.0,51.7286,-2.5074
17656,17656,GBR,LC,Hyde Farm,Solar,10.8,52.1763,-0.7033
17657,17657,GBR,LC,Hydes,Solar,8.3,51.938,0.398
17658,17658,GBR,LC,Hyndburn Wind Farm,Wind,24.0,53.7143,-2.389
17659,17659,GBR,LC,Hywind Scotland Pilot Park (Hywind 2) Demonstrator,Wind,30.0,57.5075,-1.4426
17660,17660,GBR,LC,Iggesund Paperboard CHP Plant,Biomass,49.0,54.664,-3.5473
17661,17661,GBR,LC,Ikea Distribution Centre - resubmission,Solar,1.7,53.5406,-1.0314
17662,17662,GBR,LC,Immingham,Waste,2.0,53.6133,-0.186
17663,17663,GBR,LC,Immingham Landfill Scheme,Waste,1.0,53.6133,-0.186
17664,17664,GBR,LC,Imperial Park,Biomass,5.1,54.5822,-1.185
17665,17665,GBR,LC,Ince Bio Power,Biomass,21.5,53.2827,-2.8189
17666,17666,GBR,LC,Inchdairnie,Biomass,2.0,56.1782,-3.2115
17667,17667,GBR,LC,Inishative,Wind,13.8,54.5669,-7.0096
17668,17668,GBR,LC,Inner Dowsing,Wind,97.0,53.188,0.4465
17669,17669,GBR,LC,Inner Sound Phase 1A (MeyGen),Wave and Tidal,6.0,58.7418,-3.116
17670,17670,GBR,LC,Innerhadden Burn Hydro,Hydro,1.4,56.6302,-4.1868
17671,17671,GBR,LC,Innerwick Hydro,Hydro,1.0,56.6003,-4.3052
17672,17672,GBR,LC,Inver Hydro,Hydro,2.0,55.8681,-6.0909
17673,17673,GBR,LC,Inverawe,Hydro,25.0,57.0363,-5.6812
17674,17674,GBR,LC,Inverclyde Wind Farm (Corlic Hill),Wind,24.0,55.9185,-4.7289
17675,17675,GBR,LC,Inverfarigaig,Hydro,4.0,57.2799,-4.455
17676,17676,GBR,LC,Invergarry,Hydro,20.0,57.0721,-4.774
17677,17677,GBR,LC,Invergordon Pellet Mill,Biomass,5.0,57.7054,-4.1599
17678,17678,GBR,LC,Inverlael,Hydro,2.5,57.8235,-5.0553
17679,17679,GBR,LC,Invervar Hydro - resubmission,Hydro,1.2,56.6061,-4.1769
17680,17680,GBR,LC,Ipswich Hospital Energy Centre,Biomass,2.6,52.0568,1.1979
17681,17681,GBR,LC,Iwade Solar Farm,Solar,1.7,51.3671,0.6542
17682,17682,GBR,LC,Iwood Lane Solar Farm,Solar,8.0,51.3593,-2.7913
17683,17683,GBR,LC,JG Pears' animal rendering facility,Biomass,12.0,53.2138,-0.7981
17684,17684,GBR,LC,Jacks Lane,Wind,15.0,52.8841,0.6874
17685,17685,GBR,LC,Jacksbank Wind Farm (Glenbervie),Wind,6.8,56.9399,-2.3866
17686,17686,GBR,LC,Jaguar,Solar,5.1,52.6353,-2.1434
17687,17687,GBR,LC,Jameson Road,Waste,4.3,53.9032,-3.0167
17688,17688,GBR,LC,Javelin Park EfW,Waste,14.5,51.7925,-2.2907
17689,17689,GBR,LC,Jordanston Solar Farm,Solar,5.0,51.6754,-4.7959
17690,17690,GBR,LC,Jubilee Farm  Barnby Moor,Solar,5.0,53.3659,-1.033
17691,17691,GBR,LC,Judkins Landfill Scheme,Waste,2.7,52.5319,-1.4825
17692,17692,GBR,LC,Judkins Landfill Site Phase 3,Waste,1.2,52.5319,-1.4811
17693,17693,GBR,LC,K L Technologies Wind Turbine,Wind,1.5,52.7712,0.3857
17694,17694,GBR,LC,K3 CHP Facility (Kemsley EfW),Waste,49.9,51.3669,0.7589
17695,17695,GBR,LC,KELLAS WIND FARM,Wind,18.4,57.5677,-3.396
17696,17696,GBR,LC,KERNICK MICA DAM - SOLAR FARM,Solar,12.0,50.3534,-4.9043
17697,17697,GBR,LC,Kaimes Landfill Site,Waste,2.4,55.8837,-3.3956
17698,17698,GBR,LC,Keadby,Wind,68.0,53.6118,-0.7637
17699,17699,GBR,LC,Keith Hill (resubmission),Wind,4.5,55.8173,-2.8255
17700,17700,GBR,LC,Kelburn,Wind,28.0,55.7563,-4.8062
17701,17701,GBR,LC,Kellygreen Farm,Solar,4.0,50.5629,-4.7479
17702,17702,GBR,LC,Kelmarsh Wind Farm (Resubmission),Wind,12.5,52.4028,-0.9598
17703,17703,GBR,LC,Keltneyburn Hydro,Hydro,2.0,56.6139,-4.0027
17704,17704,GBR,LC,Kenardington Place Farm,Solar,7.0,51.0612,0.8125
17705,17705,GBR,LC,Kencot Hill Solar Farm (revised application),Solar,37.0,51.7601,-1.6396
17706,17706,GBR,LC,Kendoon,Hydro,24.0,55.0736,-4.1408
17707,17707,GBR,LC,Kenninghall Solar Farm,Solar,7.99986,52.4329,0.9909
17708,17708,GBR,LC,Kentish Flats,Wind,90.0,51.4606,1.0938
17709,17709,GBR,LC,Kentish Flats Extension,Wind,49.5,51.45,1.08
17710,17710,GBR,LC,Kentishes Solar Farm,Solar,5.0,51.9059,0.6024
17711,17711,GBR,LC,Kernow Solar Farm,Solar,5.0,50.4298,-5.0054
17712,17712,GBR,LC,Kerriers Solar Park,Solar,9.6,50.4424,-4.8164
17713,17713,GBR,LC,Kerry Falls,Hydro,1.25,57.7203,-5.6792
17714,17714,GBR,LC,Ketton Solar Farm,Solar,9.04046,52.6441,-0.5588
17715,17715,GBR,LC,Ketton Solar Phase 2,Solar,3.0855,52.6441,-0.5588
17716,17716,GBR,LC,Kia Ora Farm,Solar,1.8,50.8545,-3.4082
17717,17717,GBR,LC,Kibblesworth Landfill Site,Waste,2.3,54.9026,-1.6039
17718,17718,GBR,LC,Kilbraur,Wind,67.5,57.9924,-3.9787
17719,17719,GBR,LC,Kilbraur Windfarm,Wind,47.5,58.0404,-4.0588
17720,17720,GBR,LC,Kildrummy,Wind,18.4,57.2253,-2.7029
17721,17721,GBR,LC,Kilgallioch wind farm,Wind,239.0,54.9885,-4.8017
17722,17722,GBR,LC,Killan Farm Solar Array Extens,Solar,1.0,51.6265,-4.0459
17723,17723,GBR,LC,Kilmelfort,Hydro,2.08,56.2727,-5.4897
17724,17724,GBR,LC,Kilmorack,Hydro,20.0,57.4632,-4.5121
17725,17725,GBR,LC,Kiln Pit Hill,Wind,14.0,54.886,-1.9144
17726,17726,GBR,LC,Kilsby Landfill Scheme,Waste,1.0,52.3207,-1.1681
17727,17727,GBR,LC,Kinblethmont,Solar,4.0,56.615,-2.5987
17728,17728,GBR,LC,Kinegar Quarry (resubmission),Wind,5.0,55.9348,-2.3637
17729,17729,GBR,LC,King George Dock,Biomass,9.0,53.7424,-0.2835
17730,17730,GBR,LC,King's Yard,Biomass,3.0,51.5359,-0.0056
17731,17731,GBR,LC,Kingairloch,Hydro,3.5,56.6214,-5.5289
17732,17732,GBR,LC,Kingmoor Park,Solar,5.0,54.9302,-2.972
17733,17733,GBR,LC,Kingsburn,Wind,15.0,56.089,-4.1231
17734,17734,GBR,LC,Kingsland Barton Solar Farm (resubmission),Solar,5.0,51.0181,-3.865
17735,17735,GBR,LC,Kingspan,Wind,1.8,53.2897,-3.2008
17736,17736,GBR,LC,Kingspan Insulation Solar Installation,Solar,5.0,53.7944,-1.2259
17737,17737,GBR,LC,Kingston Farm,Solar,5.0,51.3466,-2.2442
17738,17738,GBR,LC,Kinlochleven Hydro Power Station,Hydro,19.5,56.7146,-4.9634
17739,17739,GBR,LC,Kinmel 1 CIC,Solar,5.0,53.2868,-3.5252
17740,17740,GBR,LC,Kinmel 2 CIC,Solar,5.0,53.2868,-3.5252
17741,17741,GBR,LC,Kirkby Moor,Wind,4.8,54.2575,-3.1357
17742,17742,GBR,LC,Kirkheaton,Wind,1.8,55.0865,-1.989
17743,17743,GBR,LC,Kirkless Power,Waste,2.1,53.5474,-2.5901
17744,17744,GBR,LC,Kirton Solar PV Farm,Solar,3.2,52.9323,-0.0966
17745,17745,GBR,LC,Knabs Ridge,Wind,16.0,53.999,-1.6496
17746,17746,GBR,LC,Knockcairn Road,Solar,6.5,54.6088,-6.1672
17747,17747,GBR,LC,Knockworthy Farm Solar Park,Solar,4.6452,50.9853,-4.1224
17748,17748,GBR,LC,Knolton Farmhouse Cheese Solar Farm,Solar,1.0,52.9588,-2.9559
17749,17749,GBR,LC,Knostrop Sewage Treatment Works,Biomass,4.0,53.7815,-1.4912
17750,17750,GBR,LC,Knottingley A,Solar,5.0,53.7028,-1.2423
17751,17751,GBR,LC,Knottingley B,Solar,2.4,53.7028,-1.2423
17752,17752,GBR,LC,Knowlton,Solar,11.541,51.2349,1.2649
17753,17753,GBR,LC,Kype Muir Wind Farm,Wind,88.4,55.6327,-4.0361
17754,17754,GBR,LC,L'Field Stewartby Landfill Site,Waste,10.7,52.0788,-0.5203
17755,17755,GBR,LC,LADEHEAD FARM - WIND TURBINES,Wind,2.4,55.6495,-3.9221
17756,17756,GBR,LC,LITTLE TREVEASE SOLAR PARK,Solar,5.3,50.1421,-5.1935
17757,17757,GBR,LC,Laceby Solar Farm,Solar,27.1,53.5251,-0.1461
17758,17758,GBR,LC,Lackford Estate Solar Park,Solar,20.9,52.2888,0.611
17759,17759,GBR,LC,Lackford Landfill Scheme,Waste,1.2,52.2923,0.6379
17760,17760,GBR,LC,Lady Hole Farm,Solar,3.0,53.0089,-1.6909
17761,17761,GBR,LC,Lains Farm,Solar,5.0,51.1987,-1.6116
17762,17762,GBR,LC,Lairg,Hydro,4.0,58.0287,-4.4146
17763,17763,GBR,LC,Lairg Wind Farm,Wind,7.5,58.0027,-4.3487
17764,17764,GBR,LC,Lake Farm,Solar,5.0,51.4982,-2.0907
17765,17765,GBR,LC,Lakeside EfW,Waste,37.0,51.4872,-0.5251
17766,17766,GBR,LC,Lambrigg,Wind,6.5,54.3363,-2.6351
17767,17767,GBR,LC,Lambs Hill,Wind,8.0,54.5462,-1.3263
17768,17768,GBR,LC,Lamby Way Landfill Site,Waste,4.0,51.4983,-3.1222
17769,17769,GBR,LC,Lancaster University (wind),Wind,2.0,54.0072,-2.7795
17770,17770,GBR,LC,Land Adjacent Claypits Farm (a),Solar,5.0,51.8433,0.805
17771,17771,GBR,LC,Land Adjacent Claypits Farm (b) (Birch Estate),Solar,2.3,51.845,0.8046
17772,17772,GBR,LC,Land Adjacent to Thomas Swan and Co Ltd.,Biomass,1.0,54.8548,-1.8143
17773,17773,GBR,LC,Land At  Actrees Farm,Solar,5.0,51.6815,-2.4194
17774,17774,GBR,LC,Land At Bake Farm,Solar,5.0,50.4018,-4.3562
17775,17775,GBR,LC,Land At Chiddinglye Farm,Solar,5.0,50.9985,-0.067
17776,17776,GBR,LC,Land At Court Farm,Solar,2.2,51.4979,-3.5174
17777,17777,GBR,LC,Land At Cwm Bargoed,Solar,5.0,51.7461,-3.3172
17778,17778,GBR,LC,Land At Debdale Lane,Solar,5.0,53.1602,-1.2161
17779,17779,GBR,LC,Land At Ferry Farm,Solar,10.0,50.7577,-0.7845
17780,17780,GBR,LC,Land At Guston Court Farm,Solar,5.0,51.1487,1.3283
17781,17781,GBR,LC,Land At Potash Farm,Solar,7.0,52.0167,-0.8641
17782,17782,GBR,LC,Land At Rymes Farm (Phase 1),Solar,6.9,51.9184,-2.3715
17783,17783,GBR,LC,Land At Rymes Farm (Phase 2)/Grange Solar Farm,Solar,6.8,51.92,-2.3737
17784,17784,GBR,LC,Land At Swanland Road,Solar,5.0,51.6966,-0.2221
17785,17785,GBR,LC,Land East Of Honeysome Road,Solar,4.6,52.4569,0.0393
17786,17786,GBR,LC,Land East Of Wadbrook Farm,Solar,5.0,50.8117,-2.959
17787,17787,GBR,LC,Land East of Horton Road,Solar,8.5,52.2055,-0.7951
17788,17788,GBR,LC,Land East of Lawn Lane,Solar,5.0,52.6405,-2.1418
17789,17789,GBR,LC,Land East of White Horse Lane,Solar,5.0,52.6051,1.3064
17790,17790,GBR,LC,Land NW Of Pickhill Bridge Farm,Solar,3.6,53.0242,-2.9255
17791,17791,GBR,LC,Land North East Of Penrose Far,Solar,1.5,50.3767,-4.957
17792,17792,GBR,LC,Land North of Chiltern Greeen,Solar,5.0,51.8617,-0.352
17793,17793,GBR,LC,Land North of Sandhutton Lane,Solar,5.0,54.237,-1.3985
17794,17794,GBR,LC,Land North of the Wood at Averill Farm,Solar,5.0,53.1469,-1.3955
17795,17795,GBR,LC,Land Off Folly Lane,Solar,5.0,53.1061,-0.0199
17796,17796,GBR,LC,Land Off Ingarsby Lane,Solar,2.1,52.6337,-0.9985
17797,17797,GBR,LC,Land On The East Side Of Fosse Way,Solar,10.0,52.2537,-1.4809
17798,17798,GBR,LC,Land Opposite Tyn Y Pistyll,Solar,5.0,52.9874,-3.0704
17799,17799,GBR,LC,Land Parcel North of Goddards,Solar,5.0,50.977,-0.1684
17800,17800,GBR,LC,Land South East Of Water Treatment Works Bridge End,Biomass,1.5,54.9733,-2.0818
17801,17801,GBR,LC,Land South Of Bryn Cyrnau Isaf (resubmission),Solar,5.9,51.8338,-4.2807
17802,17802,GBR,LC,Land South Off Ollerton Road,Solar,4.2,53.1874,-1.0553
17803,17803,GBR,LC,Land South West Of Apollo Business Park,Solar,1.7,52.0794,-1.4169
17804,17804,GBR,LC,Land South of Highfield House,Solar,5.0,54.1481,-1.2324
17805,17805,GBR,LC,Land South of Knock Lane,Solar,4.0,52.1636,-0.9225
17806,17806,GBR,LC,Land South of Pogmore Spinney,Solar,5.0,52.4985,-1.5989
17807,17807,GBR,LC,Land To The East Of Back Lane,Solar,5.0,53.2267,-1.3743
17808,17808,GBR,LC,Land To The North Of Dairy House Farm,Solar,3.4,53.1042,-2.5118
17809,17809,GBR,LC,Land To The North Of Moor Farm,Solar,3.8,52.8045,-2.8657
17810,17810,GBR,LC,Land To The South Of Todderstaffe,Solar,4.5,53.8233,-2.9621
17811,17811,GBR,LC,Land West Of Hunger Hill Farm,Solar,5.0,54.5069,-1.4851
17812,17812,GBR,LC,Land West Side of Axe and Cleaver Lane,Solar,5.0,51.2921,-2.2118
17813,17813,GBR,LC,Land West of Parsonage Wood,Solar,4.2,50.79,-4.3993
17814,17814,GBR,LC,Land West of Roberts Wall Far,Solar,2.5,51.6712,-4.7464
17815,17815,GBR,LC,Land adjacent to Church Road,Solar,3.5,51.5612,-2.6576
17816,17816,GBR,LC,Land approx 75m South of 141,Wind,20.0,54.6863,-7.0886
17817,17817,GBR,LC,Land at Ash Row Farm,Solar,5.0,53.7968,-1.2174
17818,17818,GBR,LC,Land at Barnham,Solar,1.0,50.8226,-0.6514
17819,17819,GBR,LC,Land at Beech Farm,Solar,4.6,51.6054,-1.7366
17820,17820,GBR,LC,Land at Biggin Lane,Solar,5.0,52.4451,-0.1326
17821,17821,GBR,LC,Land at Box Road,Solar,2.2,51.7184,-2.3606
17822,17822,GBR,LC,Land at Darran Farm,Solar,2.6,51.6882,-3.1804
17823,17823,GBR,LC,Land at Dayfields Farm,Solar,4.7,53.0269,-1.6572
17824,17824,GBR,LC,Land at East Farm - extension,Solar,6.0,51.1751,-2.011
17825,17825,GBR,LC,Land at Five Oaks Farm,Solar,5.0,51.0463,-0.4342
17826,17826,GBR,LC,Land at Gilley's Mill Dam,Solar,5.0,50.3942,-4.8455
17827,17827,GBR,LC,Land at Grange Farm,Biomass,1.1,53.3361,-0.5363
17828,17828,GBR,LC,Land at Green Farm,Solar,1.0,52.0181,-2.77
17829,17829,GBR,LC,Land at Heywood Grange,Solar,8.4,52.997,-2.0604
17830,17830,GBR,LC,Land at High Point Farm,Solar,4.5,52.3354,-2.4943
17831,17831,GBR,LC,Land at Hill Farm,Solar,1.2,52.725,-1.4457
17832,17832,GBR,LC,Land at Ingles Hill Farm,Solar,3.0,52.7565,-1.4899
17833,17833,GBR,LC,Land at Lostock Works (Northwich Facility),Biomass,5.0,53.2638,-2.4824
17834,17834,GBR,LC,Land at Meadow Farm,Solar,5.0,52.5173,-0.9199
17835,17835,GBR,LC,Land at Mill Farm,Solar,1.0,51.2291,-2.8218
17836,17836,GBR,LC,Land at Morfa Camp,Solar,2.8,52.59,-4.0967
17837,17837,GBR,LC,Land at Newlands Farm,Solar,5.0,50.6278,-2.4948
17838,17838,GBR,LC,Land at Oldstone Farm,Solar,5.0,50.3515,-3.6621
17839,17839,GBR,LC,Land at Overside and Greenwellheads Farms,Wind,9.2,57.5822,-1.8993
17840,17840,GBR,LC,Land at Poles Hole Farm,Solar,6.8,51.2903,-2.2314
17841,17841,GBR,LC,Land at Pollington Airfield,Solar,5.0,53.6735,-1.0666
17842,17842,GBR,LC,Land at Soho Farm,Solar,1.5,51.2311,-2.4367
17843,17843,GBR,LC,Land at Stalbridge Park,Solar,5.0,50.9724,-2.3816
17844,17844,GBR,LC,Land at Sutor Farm,Solar,5.0,51.0357,-2.3917
17845,17845,GBR,LC,Land at Tangmere Airfield,Solar,5.0,50.8481,-0.7019
17846,17846,GBR,LC,Land at Whatton Road,Solar,1.5,52.828,-1.287
17847,17847,GBR,LC,Land at Woodhouse Farm,Solar,5.0,54.535,-1.0758
17848,17848,GBR,LC,Land at Wreay,Solar,5.0,54.8195,-2.8971
17849,17849,GBR,LC,Land between Orton Park Farm,Solar,6.4,54.8753,-2.9876
17850,17850,GBR,LC,Land east of Littledown Business Park,Solar,6.2,51.0195,-2.1882
17851,17851,GBR,LC,Land near Ventonteague (Resubmission),Wind,2.3,50.3208,-5.0556
17852,17852,GBR,LC,Land north of Ashton Road,Solar,4.0,51.3219,-2.1549
17853,17853,GBR,LC,Land of Green Lane,Solar,5.8,52.8755,-1.781
17854,17854,GBR,LC,Land of coal pit lane,Solar,5.0,53.9275,-2.2596
17855,17855,GBR,LC,Land off Ford Lane,Solar,4.7,51.3058,0.3443
17856,17856,GBR,LC,Land off Hooklands Lane,Solar,5.0,50.9524,-0.3855
17857,17857,GBR,LC,Land off Moss Land (resubmission),Solar,5.0,53.8457,-2.7596
17858,17858,GBR,LC,Land off Moss Side Lane (resubmission),Solar,5.0,53.775,-2.9298
17859,17859,GBR,LC,Land south of Brick Kiln Road,Solar,5.0,52.5526,1.2496
17860,17860,GBR,LC,Land to North West of Lodge Farm (Park Farm),Solar,4.0,51.6198,-2.9922
17861,17861,GBR,LC,Land to the East of Burton Lane,Solar,2.6,52.8033,-1.1116
17862,17862,GBR,LC,Land to the north and south of Cakers Lane (Wilsom),Solar,11.0,51.1424,-0.9501
17863,17863,GBR,LC,Land to the south of Hill Farm (resubmission),Solar,6.8,52.2061,-0.9772
17864,17864,GBR,LC,Land to the west of Ashfordby Business Park,Solar,3.5,52.7785,-0.938
17865,17865,GBR,LC,Land west of Welton Road,Solar,4.4,54.8089,-3.0022
17866,17866,GBR,LC,Landmead Farm (East Hanney),Solar,46.0,51.644,-1.3736
17867,17867,GBR,LC,Lands West of Belfast Road,Solar,10.0,54.6356,-6.1148
17868,17868,GBR,LC,Langage Solar Farm,Solar,5.0,50.3891,-4.0089
17869,17869,GBR,LC,Langar Lane,Solar,10.0,52.9027,-0.9508
17870,17870,GBR,LC,Langenhoe Solar Farm,Solar,21.3,51.8141,0.9368
17871,17871,GBR,LC,Langford Solar Farm,Solar,13.1835,52.0405,-0.2532
17872,17872,GBR,LC,Langford Wind Farm,Wind,20.0,52.059,-0.2453
17873,17873,GBR,LC,Langhope Rig,Wind,16.0,55.4707,-2.9399
17874,17874,GBR,LC,Langlands Solar Farm,Solar,2.1,50.8973,-3.3609
17875,17875,GBR,LC,Langley,Wind,8.0,54.8237,-1.6758
17876,17876,GBR,LC,Langley Hall Farm,Solar,2.4,51.6633,-1.0978
17877,17877,GBR,LC,Langley Priory Solar Farm,Solar,2.024,52.4485,1.6747
17878,17878,GBR,LC,Langstone Court Road Solar Farm,Solar,2.5,51.6009,-2.9121
17879,17879,GBR,LC,Langton (FIT),Solar,4.3472,51.9647,-4.9931
17880,17880,GBR,LC,Langunnett,Solar,6.174,50.3913,-4.596
17881,17881,GBR,LC,Langwell Estate hydro scheme,Hydro,1.2,57.9695,-5.0632
17882,17882,GBR,LC,Lathom (Pilkington Technical Centre),Solar,2.5,53.5688,-2.8247
17883,17883,GBR,LC,Laughton Level,Solar,7.0,50.8684,0.1202
17884,17884,GBR,LC,Laurelhill,Solar,8.5,54.4025,-6.2622
17885,17885,GBR,LC,Lawrence End Park,Solar,5.0,51.8733,-0.3578
17886,17886,GBR,LC,Lawrence Landfill,Wind,1.6,51.7745,-5.0008
17887,17887,GBR,LC,Ld NW Of Ratcliffe House Farm,Solar,3.5,52.5946,-1.5079
17888,17888,GBR,LC,Leacann Hydro,Hydro,1.0,56.1725,-5.1883
17889,17889,GBR,LC,Lednock,Hydro,3.0,56.3745,-3.9975
17890,17890,GBR,LC,Lee Farm,Solar,5.0,50.6925,-1.4491
17891,17891,GBR,LC,Lee Moor,Solar,4.9873,50.4472,-4.0131
17892,17892,GBR,LC,Leeming Bar (Waste AD),Biomass,1.5,54.2912,-1.5425
17893,17893,GBR,LC,Lendrum's Bridge,Wind,5.9,54.3927,-7.1834
17894,17894,GBR,LC,Lendrum's Bridge Extension,Wind,7.3,54.3938,-7.1489
17895,17895,GBR,LC,Levenmouth demonstration turbine (Fife Energy Park),Wind,7.0,56.1607,-2.958
17896,17896,GBR,LC,Levenseat EfW,Biomass,12.5,55.779,-3.678
17897,17897,GBR,LC,Leverton Ings,Solar,12.0,53.0199,0.0633
17898,17898,GBR,LC,Liberty Steel Dalzell,Biomass,17.0,55.7884,-3.9822
17899,17899,GBR,LC,Liberty Steel Power Station,Biomass,9.0,51.5611,-2.9625
17900,17900,GBR,LC,Liddeston Ridge Solar Park (Milford Haven),Solar,5.0,51.7184,-5.0439
17901,17901,GBR,LC,Lidsey Landfill,Waste,1.4,50.8227,-0.681
17902,17902,GBR,LC,Lilbourne Wind Farm,Wind,10.0,52.3942,-1.1669
17903,17903,GBR,LC,Limberlost,Solar,1.594,51.3811,-1.2325
17904,17904,GBR,LC,Limes Farm Wickham Solar,Solar,5.7551,52.7739,-0.3186
17905,17905,GBR,LC,Lincoln EFW,Waste,16.4,53.1992,-0.6071
17906,17906,GBR,LC,Lincoln Farm,Solar,11.4,53.1427,0.2023
17907,17907,GBR,LC,Lincoln Landfill Scheme,Waste,2.0,53.1974,-0.6093
17908,17908,GBR,LC,Lincs,Wind,270.0,53.1842,0.4981
17909,17909,GBR,LC,Lindhurst,Wind,9.0,53.1175,-1.1516
17910,17910,GBR,LC,Lindridge Farm,Solar,5.0,52.6427,-1.3116
17911,17911,GBR,LC,Ling Hall 1,Waste,3.0,52.3514,-1.3422
17912,17912,GBR,LC,Lissett,Wind,29.95,54.0071,-0.2885
