,id_gen,id_pais,poblacion,pbi,gen_biocomb,gen_bio_porc,gen_carbon,gen_carbon_porc,gen_gas,gen_gas_porc,gen_hidro,gen_hidro_porc,import_netas,import_netas_porc,gen_nuclear,gen_nuclear_porc,gen_petroleo,gen_petroleo_porc,gen_solar,gen_solar_porc,gen_eolica,gen_eolica_porc
2484,G-EST-2001,EST,1391739.0,24006164480.0,0.01,0.118,0.0,0.0,0.6,7.072,0.007,0.083,-0.62,-7.878,0.0,0.0,7.87,92.763,0.0,0.0,0.0,0.0
2485,G-EST-2002,EST,1382737.0,25057701888.0,0.02,0.235,0.0,0.0,0.53,6.216,0.006,0.07,-0.69,-8.801,0.0,0.0,7.97,93.468,0.0,0.0,0.001,0.016
2486,G-EST-2003,EST,1372904.0,26485059584.0,0.03,0.295,0.0,0.0,0.5,4.922,0.013,0.128,-1.9,-23.002,0.0,0.0,9.61,94.596,0.0,0.0,0.006,0.06
2487,G-EST-2004,EST,1363570.0,27701385216.0,0.03,0.291,0.0,0.0,0.49,4.755,0.022,0.214,-1.79,-21.009,0.0,0.0,9.76,94.72,0.0,0.0,0.008,0.074
2488,G-EST-2005,EST,1355650.0,29813616640.0,0.04,0.392,0.0,0.0,0.54,5.292,0.022,0.216,-1.61,-18.743,0.0,0.0,9.55,93.582,0.0,0.0,0.054,0.528
2489,G-EST-2006,EST,1349373.0,32350019584.0,0.04,0.411,0.0,0.0,0.54,5.549,0.014,0.144,-0.75,-8.352,0.0,0.0,9.06,93.105,0.0,0.0,0.076,0.784
2490,G-EST-2007,EST,1344295.0,34297835520.0,0.03,0.246,0.0,0.0,0.34,2.789,0.022,0.18,-2.42,-24.795,0.0,0.0,11.7,95.98,0.0,0.0,0.091,0.747
2491,G-EST-2008,EST,1340067.0,31920816128.0,0.04,0.378,0.0,0.0,0.42,3.969,0.028,0.265,-0.94,-9.751,0.0,0.0,9.96,94.131,0.0,0.0,0.133,1.257
2492,G-EST-2009,EST,1336140.0,26784890880.0,0.31,3.531,0.0,0.0,0.11,1.253,0.032,0.364,0.08,0.903,0.0,0.0,8.13,92.597,0.0,0.001,0.195,2.221
2493,G-EST-2010,EST,1332103.0,26952075264.0,0.74,5.708,0.0,0.0,0.3,2.314,0.027,0.208,-3.25,-33.436,0.0,0.0,11.62,89.633,0.0,0.001,0.277,2.137
2494,G-EST-2011,EST,1327701.0,28535476224.0,0.78,6.05,0.0,0.0,0.25,1.939,0.03,0.233,-3.56,-38.156,0.0,0.0,11.46,88.885,0.0,0.002,0.368,2.854
2495,G-EST-2012,EST,1323163.0,29763610624.0,1.0,8.356,0.0,0.0,0.13,1.086,0.042,0.351,-2.24,-23.045,0.0,0.0,10.36,86.571,0.0,0.003,0.434,3.627
2496,G-EST-2013,EST,1319068.0,30185959424.0,0.67,5.047,0.01,0.075,0.09,0.678,0.026,0.196,-3.59,-37.049,0.0,0.0,11.95,90.019,0.001,0.011,0.529,3.985
2497,G-EST-2014,EST,1316273.0,31037874176.0,0.76,6.106,0.01,0.08,0.07,0.562,0.027,0.215,-2.75,-28.351,0.0,0.0,10.98,88.221,0.003,0.025,0.604,4.853
2498,G-EST-2015,EST,1315330.0,31485411328.0,0.82,7.872,0.0,0.0,0.06,0.576,0.027,0.259,-0.92,-9.967,0.0,0.0,8.53,81.885,0.006,0.057,0.715,6.865
2499,G-EST-2016,EST,1316507.0,31962619904.0,0.95,7.806,0.0,0.0,0.07,0.575,0.035,0.288,-2.04,-20.138,0.0,0.0,10.51,86.36,0.01,0.08,0.594,4.881
2500,G-EST-2017,EST,1319389.0,33800136704.0,1.1,8.359,0.02,0.152,0.06,0.456,0.026,0.198,-2.73,-26.174,0.0,0.0,11.22,85.258,0.014,0.11,0.723,5.494
2501,G-EST-2018,EST,1322913.0,35409424384.0,1.31,10.595,0.0,0.0,0.06,0.485,0.015,0.121,-1.9,-18.147,0.0,0.0,10.32,83.468,0.031,0.249,0.636,5.144
2502,G-EST-2019,EST,1325649.0,,1.36,17.859,0.0,0.0,0.04,0.525,0.019,0.25,2.16,22.108,0.0,0.0,5.43,71.307,0.073,0.965,0.687,9.022
2503,G-EST-2020,EST,1326539.0,,1.35,22.664,0.0,0.0,0.04,0.672,0.03,0.504,3.65,37.59,0.0,0.0,3.59,60.27,0.127,2.131,0.844,14.169
2504,G-EST-2021,EST,1325188.0,,1.25,18.497,0.0,0.0,0.04,0.592,0.031,0.46,2.64,25.984,0.0,0.0,5.07,75.023,0.252,3.731,0.742,10.982
2505,G-SWZ-1980,SWZ,587852.0,1801349376.0,,,,,,,,,,,,,,,,,,
2506,G-SWZ-1981,SWZ,608374.0,1924760576.0,,,,,,,,,,,,,,,,,,
2507,G-SWZ-1982,SWZ,629812.0,1952841344.0,,,,,,,,,,,,,,,,,,
2508,G-SWZ-1983,SWZ,652112.0,1942272384.0,,,,,,,,,,,,,,,,,,
2509,G-SWZ-1984,SWZ,675240.0,1990645632.0,,,,,,,,,,,,,,,,,,
2510,G-SWZ-1985,SWZ,699077.0,2029726848.0,,,,,,,,,,,,,,,,,,
2511,G-SWZ-1986,SWZ,723599.0,2406444032.0,,,,,,,,,,,,,,,,,,
2512,G-SWZ-1987,SWZ,748634.0,2646884096.0,,,,,,,,,,,,,,,,,,
2513,G-SWZ-1988,SWZ,773774.0,2846423552.0,,,,,,,,,,,,,,,,,,
2514,G-SWZ-1989,SWZ,798498.0,3114432768.0,,,,,,,,,,,,,,,,,,
2515,G-SWZ-1990,SWZ,822423.0,3420534784.0,,,,,,,,,,,,,,,,,,
2516,G-SWZ-1991,SWZ,845267.0,3548878848.0,,,,,,,,,,,,,,,,,,
2517,G-SWZ-1992,SWZ,866995.0,3732391424.0,,,,,,,,,,,,,,,,,,
2518,G-SWZ-1993,SWZ,887706.0,3919793408.0,,,,,,,,,,,,,,,,,,
2519,G-SWZ-1994,SWZ,907622.0,4084366080.0,,,,,,,,,,,,,,,,,,
2520,G-SWZ-1995,SWZ,926836.0,4356450304.0,,,,,,,,,,,,,,,,,,
2521,G-SWZ-1996,SWZ,945506.0,4598027776.0,,,,,,,,,,,,,,,,,,
2522,G-SWZ-1997,SWZ,963416.0,4766768640.0,,,,,,,,,,,,,,,,,,
2523,G-SWZ-1998,SWZ,979922.0,4867682304.0,,,,,,,,,,,,,,,,,,
2524,G-SWZ-1999,SWZ,994105.0,4986982400.0,,,,,,,,,,,,,,,,,,
2525,G-SWZ-2000,SWZ,1005432.0,5050303488.0,0.36,59.016,0.0,0.0,0.0,0.0,0.19,31.148,0.62,50.407,0.0,0.0,0.06,9.836,0.0,0.0,0.0,0.0
2526,G-SWZ-2001,SWZ,1013608.0,5125500416.0,0.38,60.317,0.0,0.0,0.0,0.0,0.19,30.159,0.64,50.394,0.0,0.0,0.06,9.524,0.0,0.0,0.0,0.0
2527,G-SWZ-2002,SWZ,1019054.0,5280506880.0,0.39,60.0,0.0,0.0,0.0,0.0,0.2,30.769,0.8,55.172,0.0,0.0,0.06,9.231,0.0,0.0,0.0,0.0
2528,G-SWZ-2003,SWZ,1022796.0,5518729216.0,0.38,67.857,0.0,0.0,0.0,0.0,0.12,21.429,0.8,58.824,0.0,0.0,0.06,10.714,0.0,0.0,0.0,0.0
2529,G-SWZ-2004,SWZ,1026287.0,5696421888.0,0.37,69.811,0.0,0.0,0.0,0.0,0.1,18.868,0.7,56.911,0.0,0.0,0.06,11.321,0.0,0.0,0.0,0.0
2530,G-SWZ-2005,SWZ,1030574.0,6002942464.0,0.38,63.333,0.0,0.0,0.0,0.0,0.16,26.667,0.87,59.184,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0
2531,G-SWZ-2006,SWZ,1036095.0,6319745024.0,0.39,65.0,0.0,0.0,0.0,0.0,0.15,25.0,0.76,55.882,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0
2532,G-SWZ-2007,SWZ,1042651.0,6589486592.0,0.4,63.492,0.0,0.0,0.0,0.0,0.17,26.984,0.86,57.718,0.0,0.0,0.06,9.524,0.0,0.0,0.0,0.0
2533,G-SWZ-2008,SWZ,1049948.0,6906669056.0,0.38,63.333,0.0,0.0,0.0,0.0,0.16,26.667,0.98,62.025,0.0,0.0,0.06,10.0,0.0,0.0,0.0,0.0
2534,G-SWZ-2009,SWZ,1057462.0,7131567104.0,0.37,58.73,0.0,0.0,0.0,0.0,0.2,31.746,0.92,59.355,0.0,0.0,0.06,9.524,0.0,0.0,0.0,0.0
2535,G-SWZ-2010,SWZ,1064841.0,7332277248.0,0.34,53.125,0.0,0.0,0.0,0.0,0.24,37.5,0.91,58.71,0.0,0.0,0.06,9.375,0.0,0.0,0.0,0.0
2536,G-SWZ-2011,SWZ,1072029.0,7567466496.0,0.4,56.338,0.0,0.0,0.0,0.0,0.28,39.437,0.81,53.289,0.0,0.0,0.03,4.225,0.0,0.0,0.0,0.0
2537,G-SWZ-2012,SWZ,1079285.0,7793097728.0,0.47,60.256,0.0,0.0,0.0,0.0,0.27,34.615,0.81,50.943,0.0,0.0,0.04,5.128,0.0,0.0,0.0,0.0
2538,G-SWZ-2013,SWZ,1086843.0,8126636032.0,0.47,62.667,0.0,0.0,0.0,0.0,0.24,32.0,0.82,52.229,0.0,0.0,0.04,5.333,0.0,0.0,0.0,0.0
2539,G-SWZ-2014,SWZ,1095022.0,8327527424.0,0.39,53.425,0.0,0.0,0.0,0.0,0.3,41.096,0.86,54.088,0.0,0.0,0.04,5.479,0.0,0.0,0.0,0.0
2540,G-SWZ-2015,SWZ,1104038.0,8445665792.0,0.4,59.701,0.0,0.0,0.0,0.0,0.23,34.328,0.98,59.394,0.0,0.0,0.04,5.97,0.0,0.0,0.0,0.0
2541,G-SWZ-2016,SWZ,1113994.0,8425262080.0,0.41,71.93,0.0,0.0,0.0,0.0,0.12,21.053,1.08,65.455,0.0,0.0,0.04,7.018,0.0,0.0,0.0,0.0
2542,G-SWZ-2017,SWZ,1124808.0,8586136576.0,0.43,72.881,0.0,0.0,0.0,0.0,0.12,20.339,1.06,64.242,0.0,0.0,0.04,6.78,0.0,0.0,0.0,0.0
2543,G-SWZ-2018,SWZ,1136274.0,8771760128.0,0.46,64.789,0.0,0.0,0.0,0.0,0.21,29.577,1.02,58.96,0.0,0.0,0.04,5.634,0.0,0.0,0.0,0.0
2544,G-SWZ-2019,SWZ,1148133.0,,0.46,69.697,0.0,0.0,0.0,0.0,0.16,24.242,0.94,58.75,0.0,0.0,0.04,6.061,0.0,0.0,0.0,0.0
2545,G-SWZ-2020,SWZ,1160164.0,,0.44,68.75,0.0,0.0,0.0,0.0,0.16,25.0,0.94,59.494,0.0,0.0,0.04,6.25,0.0,0.0,0.0,0.0
2546,G-ETH-1980,ETH,35141704.0,38082969600.0,,,,,,,,,,,,,,,,,,
2547,G-ETH-1981,ETH,35984532.0,38888415232.0,,,,,,,,,,,,,,,,,,
2548,G-ETH-1982,ETH,36995248.0,39483908096.0,,,,,,,,,,,,,,,,,,
2549,G-ETH-1983,ETH,38142680.0,41460916224.0,,,,,,,,,,,,,,,,,,
2550,G-ETH-1984,ETH,39374348.0,40637087744.0,,,,,,,,,,,,,,,,,,
2551,G-ETH-1985,ETH,40652144.0,37958074368.0,,,,,,,,,,,,,,,,,,
2552,G-ETH-1986,ETH,41965696.0,40403509248.0,,,,,,,,,,,,,,,,,,
2553,G-ETH-1987,ETH,43329240.0,44197122048.0,,,,,,,,,,,,,,,,,,
2554,G-ETH-1988,ETH,44757204.0,45041422336.0,,,,,,,,,,,,,,,,,,
2555,G-ETH-1989,ETH,46272308.0,45764087808.0,,,,,,,,,,,,,,,,,,
2556,G-ETH-1990,ETH,47887864.0,45030920192.0,,,,,,,,,,,,,,,,,,
2557,G-ETH-1991,ETH,49609976.0,41447817216.0,,,,,,,,,,,,,,,,,,
2558,G-ETH-1992,ETH,51423588.0,37455360000.0,,,,,,,,,,,,,,,,,,
2559,G-ETH-1993,ETH,53295556.0,37874282496.0,,,,,,,,,,,,,,,,,,
2560,G-ETH-1994,ETH,55180992.0,40711847936.0,,,,,,,,,,,,,,,,,,
2561,G-ETH-1995,ETH,57047908.0,42631098368.0,,,,,,,,,,,,,,,,,,
2562,G-ETH-1996,ETH,58883532.0,46130257920.0,,,,,,,,,,,,,,,,,,
2563,G-ETH-1997,ETH,60697440.0,49275084800.0,,,,,,,,,,,,,,,,,,
2564,G-ETH-1998,ETH,62507724.0,48734085120.0,,,,,,,,,,,,,,,,,,
2565,G-ETH-1999,ETH,64343008.0,48438292480.0,,,,,,,,,,,,,,,,,,
2566,G-ETH-2000,ETH,66224812.0,50326962176.0,0.01,0.588,0.0,0.0,0.0,0.0,1.63,95.882,0.0,0.0,0.0,0.0,0.06,3.529,0.0,0.0,0.0,0.0
2567,G-ETH-2001,ETH,68159424.0,52434132992.0,0.01,0.49,0.0,0.0,0.0,0.0,1.97,96.569,0.0,0.0,0.0,0.0,0.06,2.941,0.0,0.0,0.0,0.0
2568,G-ETH-2002,ETH,70142096.0,54501777408.0,0.01,0.483,0.0,0.0,0.0,0.0,2.0,96.618,0.0,0.0,0.0,0.0,0.06,2.899,0.0,0.0,0.0,0.0
2569,G-ETH-2003,ETH,72170576.0,53892042752.0,0.01,0.429,0.0,0.0,0.0,0.0,2.26,96.996,0.0,0.0,0.0,0.0,0.06,2.575,0.0,0.0,0.0,0.0
2570,G-ETH-2004,ETH,74239504.0,55845388288.0,0.01,0.389,0.0,0.0,0.0,0.0,2.5,97.276,0.0,0.0,0.0,0.0,0.06,2.335,0.0,0.0,0.0,0.0
2571,G-ETH-2005,ETH,76346312.0,61634772992.0,0.01,0.347,0.0,0.0,0.0,0.0,2.81,97.569,0.0,0.0,0.0,0.0,0.06,2.083,0.0,0.0,0.0,0.0
2572,G-ETH-2006,ETH,78489200.0,67217117184.0,0.01,0.303,0.0,0.0,0.0,0.0,3.23,97.879,0.0,0.0,0.0,0.0,0.06,1.818,0.0,0.0,0.0,0.0
2573,G-ETH-2007,ETH,80674344.0,73421791232.0,0.02,0.565,0.0,0.0,0.0,0.0,3.35,94.633,0.0,0.0,0.0,0.0,0.17,4.802,0.0,0.0,0.0,0.0
2574,G-ETH-2008,ETH,82916232.0,79756500992.0,0.04,1.067,0.0,0.0,0.0,0.0,3.26,86.933,0.0,0.0,0.0,0.0,0.44,11.733,0.0,0.0,0.0,0.0
2575,G-ETH-2009,ETH,85233920.0,86391037952.0,0.04,1.008,0.0,0.0,0.0,0.0,3.49,87.909,0.0,0.0,0.0,0.0,0.42,10.579,0.0,0.0,0.0,0.0
2576,G-ETH-2010,ETH,87639960.0,94148632576.0,0.01,0.2,0.0,0.0,0.0,0.0,4.88,97.796,0.0,0.0,0.0,0.0,0.08,1.603,0.0,0.0,0.0,0.0
2577,G-ETH-2011,ETH,90139928.0,104948621312.0,0.01,0.158,0.0,0.0,0.0,0.0,6.2,98.101,-0.33,-5.509,0.0,0.0,0.07,1.108,0.0,0.0,0.03,0.475
2578,G-ETH-2012,ETH,92726984.0,115914989568.0,0.0,0.0,0.0,0.0,0.0,0.0,7.31,96.95,-0.56,-8.023,0.0,0.0,0.04,0.531,0.0,0.0,0.19,2.52
2579,G-ETH-2013,ETH,95385800.0,126443028480.0,0.01,0.115,0.0,0.0,0.0,0.0,8.26,95.271,-0.64,-7.97,0.0,0.0,0.03,0.346,0.01,0.115,0.36,4.152
2580,G-ETH-2014,ETH,98094264.0,139096784896.0,0.01,0.106,0.0,0.0,0.0,0.0,8.92,94.192,-0.76,-8.726,0.0,0.0,0.02,0.211,0.02,0.211,0.5,5.28
2581,G-ETH-2015,ETH,100835456.0,152372019200.0,0.02,0.192,0.0,0.0,0.0,0.0,9.58,92.115,-0.7,-7.216,0.0,0.0,0.02,0.192,0.02,0.192,0.76,7.308
2582,G-ETH-2016,ETH,103603464.0,164904124416.0,0.02,0.16,0.0,0.0,0.0,0.0,11.64,93.344,-1.3,-11.638,0.0,0.0,0.01,0.08,0.02,0.16,0.78,6.255
2583,G-ETH-2017,ETH,106399928.0,181740830720.0,0.02,0.152,0.0,0.0,0.0,0.0,12.55,95.583,-1.43,-12.222,0.0,0.0,0.01,0.076,0.02,0.152,0.53,4.037
2584,G-ETH-2018,ETH,109224408.0,195740319744.0,0.03,0.223,0.0,0.0,0.0,0.0,12.89,95.623,-1.47,-12.24,0.0,0.0,0.01,0.074,0.02,0.148,0.53,3.932
2585,G-ETH-2019,ETH,112078728.0,,0.03,0.212,0.0,0.0,0.0,0.0,13.56,95.83,-1.0,-7.605,0.0,0.0,0.01,0.071,0.02,0.141,0.53,3.746
2586,G-ETH-2020,ETH,114963584.0,,0.03,0.212,0.0,0.0,0.0,0.0,13.56,95.83,-1.0,-7.605,0.0,0.0,0.01,0.071,0.02,0.141,0.53,3.746
2587,G-FRO-1980,FRO,43339.0,,,,,,,,,,,,,,,,,,,
2588,G-FRO-1981,FRO,43725.0,,,,,,,,,,,,,,,,,,,
2589,G-FRO-1982,FRO,44101.0,,,,,,,,,,,,,,,,,,,
2590,G-FRO-1983,FRO,44483.0,,,,,,,,,,,,,,,,,,,
2591,G-FRO-1984,FRO,44895.0,,,,,,,,,,,,,,,,,,,
2592,G-FRO-1985,FRO,45328.0,,,,,,,,,,,,,,,,,,,
2593,G-FRO-1986,FRO,45812.0,,,,,,,,,,,,,,,,,,,
2594,G-FRO-1987,FRO,46340.0,,,,,,,,,,,,,,,,,,,
2595,G-FRO-1988,FRO,46833.0,,,,,,,,,,,,,,,,,,,
2596,G-FRO-1989,FRO,47159.0,,,,,,,,,,,,,,,,,,,
2597,G-FRO-1990,FRO,47276.0,,,,,,,,,,,,,,,,,,,
2598,G-FRO-1991,FRO,47123.0,,,,,,,,,,,,,,,,,,,
2599,G-FRO-1992,FRO,46746.0,,,,,,,,,,,,,,,,,,,
2600,G-FRO-1993,FRO,46277.0,,,,,,,,,,,,,,,,,,,
2601,G-FRO-1994,FRO,45848.0,,,,,,,,,,,,,,,,,,,
2602,G-FRO-1995,FRO,45625.0,,,,,,,,,,,,,,,,,,,
2603,G-FRO-1996,FRO,45624.0,,,,,,,,,,,,,,,,,,,
2604,G-FRO-1997,FRO,45789.0,,,,,,,,,,,,,,,,,,,
2605,G-FRO-1998,FRO,46094.0,,,,,,,,,,,,,,,,,,,
2606,G-FRO-1999,FRO,46428.0,,,,,,,,,,,,,,,,,,,
2607,G-FRO-2000,FRO,46738.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.08,38.095,0.0,0.0,0.0,0.0,0.13,61.905,0.0,0.0,0.0,0.0
2608,G-FRO-2001,FRO,46999.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.08,36.364,0.0,0.0,0.0,0.0,0.14,63.636,0.0,0.0,0.0,0.0
2609,G-FRO-2002,FRO,47235.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,41.667,0.0,0.0,0.0,0.0,0.14,58.333,0.0,0.0,0.0,0.0
2610,G-FRO-2003,FRO,47439.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.08,34.783,0.0,0.0,0.0,0.0,0.15,65.217,0.0,0.0,0.0,0.0
2611,G-FRO-2004,FRO,47600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,37.5,0.0,0.0,0.0,0.0,0.14,58.333,0.0,0.0,0.01,4.167
2612,G-FRO-2005,FRO,47731.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,41.667,0.0,0.0,0.0,0.0,0.13,54.167,0.0,0.0,0.01,4.167
2613,G-FRO-2006,FRO,47793.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,40.0,0.0,0.0,0.0,0.0,0.14,56.0,0.0,0.0,0.01,4.0
2614,G-FRO-2007,FRO,47825.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,38.462,0.0,0.0,0.0,0.0,0.14,53.846,0.0,0.0,0.02,7.692
2615,G-FRO-2008,FRO,47822.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,34.615,0.0,0.0,0.0,0.0,0.16,61.538,0.0,0.0,0.01,3.846
2616,G-FRO-2009,FRO,47814.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,33.333,0.0,0.0,0.0,0.0,0.16,59.259,0.0,0.0,0.02,7.407
2617,G-FRO-2010,FRO,47803.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.07,25.926,0.0,0.0,0.0,0.0,0.19,70.37,0.0,0.0,0.01,3.704
2618,G-FRO-2011,FRO,47815.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,34.615,0.0,0.0,0.0,0.0,0.16,61.538,0.0,0.0,0.01,3.846
2619,G-FRO-2012,FRO,47843.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,35.714,0.0,0.0,0.0,0.0,0.17,60.714,0.0,0.0,0.01,3.571
2620,G-FRO-2013,FRO,47901.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.09,32.143,0.0,0.0,0.0,0.0,0.17,60.714,0.0,0.0,0.02,7.143
2621,G-FRO-2014,FRO,47965.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.12,40.0,0.0,0.0,0.0,0.0,0.14,46.667,0.0,0.0,0.04,13.333
2622,G-FRO-2015,FRO,48055.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.13,41.935,0.0,0.0,0.0,0.0,0.12,38.71,0.0,0.0,0.06,19.355
2623,G-FRO-2016,FRO,48173.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,33.333,0.0,0.0,0.0,0.0,0.15,50.0,0.0,0.0,0.05,16.667
2624,G-FRO-2017,FRO,48326.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.11,34.375,0.0,0.0,0.0,0.0,0.15,46.875,0.0,0.0,0.06,18.75
2625,G-FRO-2018,FRO,48497.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.11,32.353,0.0,0.0,0.0,0.0,0.17,50.0,0.0,0.0,0.06,17.647
2626,G-FRO-2019,FRO,48677.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,26.316,0.0,0.0,0.0,0.0,0.22,57.895,0.0,0.0,0.06,15.789
2627,G-FRO-2020,FRO,48865.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.11,26.19,0.0,0.0,0.0,0.0,0.25,59.524,0.0,0.0,0.06,14.286
2628,G-FLK-1980,FLK,1853.0,,,,,,,,,,,,,,,,,,,
2629,G-FLK-1981,FLK,1850.0,,,,,,,,,,,,,,,,,,,
2630,G-FLK-1982,FLK,1845.0,,,,,,,,,,,,,,,,,,,
2631,G-FLK-1983,FLK,1838.0,,,,,,,,,,,,,,,,,,,
2632,G-FLK-1984,FLK,1833.0,,,,,,,,,,,,,,,,,,,
2633,G-FLK-1985,FLK,1841.0,,,,,,,,,,,,,,,,,,,
2634,G-FLK-1986,FLK,1853.0,,,,,,,,,,,,,,,,,,,
2635,G-FLK-1987,FLK,1866.0,,,,,,,,,,,,,,,,,,,
2636,G-FLK-1988,FLK,1885.0,,,,,,,,,,,,,,,,,,,
2637,G-FLK-1989,FLK,1925.0,,,,,,,,,,,,,,,,,,,
2638,G-FLK-1990,FLK,1980.0,,,,,,,,,,,,,,,,,,,
2639,G-FLK-1991,FLK,2061.0,,,,,,,,,,,,,,,,,,,
2640,G-FLK-1992,FLK,2169.0,,,,,,,,,,,,,,,,,,,
2641,G-FLK-1993,FLK,2269.0,,,,,,,,,,,,,,,,,,,
2642,G-FLK-1994,FLK,2384.0,,,,,,,,,,,,,,,,,,,
2643,G-FLK-1995,FLK,2501.0,,,,,,,,,,,,,,,,,,,
2644,G-FLK-1996,FLK,2593.0,,,,,,,,,,,,,,,,,,,
2645,G-FLK-1997,FLK,2688.0,,,,,,,,,,,,,,,,,,,
2646,G-FLK-1998,FLK,2769.0,,,,,,,,,,,,,,,,,,,
2647,G-FLK-1999,FLK,2831.0,,,,,,,,,,,,,,,,,,,
2648,G-FLK-2000,FLK,2893.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.0,0.0,0.0,0.0,0.0
2649,G-FLK-2001,FLK,2927.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.0,0.0,0.0,0.0,0.0
2650,G-FLK-2002,FLK,2944.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.0,0.0,0.0,0.0,0.0
2651,G-FLK-2003,FLK,2950.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.0,0.0,0.0,0.0,0.0
2652,G-FLK-2004,FLK,2950.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.0,0.0,0.0,0.0,0.0
2653,G-FLK-2005,FLK,2950.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.0,0.0,0.0,0.0,0.0
2654,G-FLK-2006,FLK,2940.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,100.0,0.0,0.0,0.0,0.0
2655,G-FLK-2007,FLK,2928.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,100.0,0.0,0.0,0.0,0.0
2656,G-FLK-2008,FLK,2932.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,100.0,0.0,0.0,0.0,0.0
2657,G-FLK-2009,FLK,2921.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,100.0,0.0,0.0,0.0,0.0
2658,G-FLK-2010,FLK,2902.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,100.0,0.0,0.0,0.0,0.0
2659,G-FLK-2011,FLK,2863.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2660,G-FLK-2012,FLK,2823.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2661,G-FLK-2013,FLK,2793.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2662,G-FLK-2014,FLK,2787.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2663,G-FLK-2015,FLK,2836.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2664,G-FLK-2016,FLK,2926.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2665,G-FLK-2017,FLK,3074.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2666,G-FLK-2018,FLK,3236.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2667,G-FLK-2019,FLK,3372.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
2668,G-FLK-2020,FLK,3483.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,50.0,0.0,0.0,0.01,50.0
